currSlide,currImage,currText,blockNum,targetHappiness,highAmount,instructionLoop1.thisRepN,instructionLoop1.thisTrialN,instructionLoop1.thisN,instructionLoop1.thisIndex,instructionLoop2.thisRepN,instructionLoop2.thisTrialN,instructionLoop2.thisN,instructionLoop2.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,doRatingLoop.thisRepN,doRatingLoop.thisTrialN,doRatingLoop.thisN,doRatingLoop.thisIndex,trialHappyLoop.thisRepN,trialHappyLoop.thisTrialN,trialHappyLoop.thisN,trialHappyLoop.thisIndex,logWinningsLoop.thisRepN,logWinningsLoop.thisTrialN,logWinningsLoop.thisN,logWinningsLoop.thisIndex,instrImage.started,instrImage.stopped,instrText.started,instrText.stopped,instrContinueText.started,instrContinueText.stopped,instrKeyResp.keys,instrKeyResp.rt,instrKeyResp.started,instrKeyResp.stopped,lifeHappyText.started,lifeHappyText.stopped,lifeHappySlider.response,lifeHappySlider.rt,lifeHappySlider.started,lifeHappySlider.stopped,lifeHappyResp.keys,lifeHappyResp.started,lifeHappyResp.stopped,instrImage_2.started,instrImage_2.stopped,instrText_2.started,instrText_2.stopped,instrContinueText_2.started,instrContinueText_2.stopped,instrKeyResp_2.keys,instrKeyResp_2.rt,instrKeyResp_2.started,instrKeyResp_2.stopped,localizing.started,localizing.stopped,start_exp.keys,start_exp.rt,start_exp.started,start_exp.stopped,blockHappyText.started,blockHappyText.stopped,blockHappySlider.response,blockHappySlider.rt,blockHappySlider.started,blockHappySlider.stopped,blockHappyResp.keys,blockHappyResp.rt,blockHappyResp.started,blockHappyResp.stopped,blankText.started,blankText.stopped,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,fixCross.started,fixCross.stopped,certainBox.started,certainBox.stopped,outcome1Box.started,outcome1Box.stopped,outcome2Box.started,outcome2Box.stopped,certainText.started,certainText.stopped,outcome1Text.started,outcome1Text.stopped,outcome2Text.started,outcome2Text.stopped,choiceKey.keys,choiceKey.started,choiceKey.stopped,fixCross_2.started,fixCross_2.stopped,certainBox_2.started,certainBox_2.stopped,outcome1Box_2.started,outcome1Box_2.stopped,outcome2Box_2.started,outcome2Box_2.stopped,certainText_2.started,certainText_2.stopped,outcome1Text_2.started,outcome1Text_2.stopped,outcome2Text_2.started,outcome2Text_2.stopped,fixCross_3.started,fixCross_3.stopped,certainBox_3.started,certainBox_3.stopped,outcome1Box_3.started,outcome1Box_3.stopped,outcome2Box_3.started,outcome2Box_3.stopped,certainText_3.started,certainText_3.stopped,outcome1Text_3.started,outcome1Text_3.stopped,outcome2Text_3.started,outcome2Text_3.stopped,fixCross_ITI.started,fixCross_ITI.stopped,choiceKey.rt,fixCross_ISI.started,fixCross_ISI.stopped,happyText.started,happyText.stopped,happySlider.response,happySlider.rt,happySlider.started,happySlider.stopped,happyResp.keys,happyResp.started,happyResp.stopped,endOfBlockText.started,endOfBlockText.stopped,restKeyResp.keys,restKeyResp.rt,restKeyResp.started,restKeyResp.stopped,finalWinnings,cashBonus,goodbyeText.started,goodbyeText.stopped,finalWinningsText.started,finalWinningsText.stopped,spaceToContinue.started,spaceToContinue.stopped,goodbyeKeyResp_2.keys,goodbyeKeyResp_2.rt,goodbyeKeyResp_2.started,goodbyeKeyResp_2.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,1,1,0.1,,,,,,,,,0,0,0,0,0,13,13,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.81,-0.18999999999999995,-3.84,6.499999999999999,0.1,-6.3999999999999995,-3.15,gamble,win,0.1,85.36166666666665,315.2057190105261,None,315.2057190105261,None,315.2057190105261,None,315.2057190105261,None,315.2057190105261,None,315.2057190105261,None,315.2057190105261,None,1,315.2057190105261,None,317.8734367180441,None,317.8734367180441,None,317.8734367180441,None,317.8734367180441,None,317.8734367180441,None,317.8734367180441,None,317.8734367180441,None,321.8749025648867,None,321.8749025648867,None,321.8749025648867,None,321.8749025648867,None,321.8749025648867,None,321.8749025648867,None,321.8749025648867,None,322.858674254996,None,2.634580801735865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24225,2019_Oct_25_1533,Mmi_3levels,3.1.5,59.963428930216246,
,,,1,1,4.5,,,,,,,,,0,0,0,0,0,14,14,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.81,-0.18999999999999995,-4.029999999999999,6.689999999999999,4.5,-2.1899999999999986,1.1550000000000007,gamble,win,4.5,89.86166666666665,324.87608970561996,None,324.87608970561996,None,324.87608970561996,None,324.87608970561996,None,324.87608970561996,None,324.87608970561996,None,324.87608970561996,None,1,324.87608970561996,None,326.8101915552397,None,326.8101915552397,None,326.8101915552397,None,326.8101915552397,None,326.8101915552397,None,326.8101915552397,None,326.8101915552397,None,330.7950755098427,None,330.7950755098427,None,330.7950755098427,None,330.7950755098427,None,330.7950755098427,None,330.7950755098427,None,330.7950755098427,None,340.2987358071259,None,1.9010759782977402,331.79546237053,None,332.79584795128903,None,0.75,7.502883696026402,335.7969205377449,None,None,335.7969205377449,None,,,,,,,,,,,,,,,,,,,24225,2019_Oct_25_1533,Mmi_3levels,3.1.5,59.963428930216246,
,,,1,1,-0.5,,,,,,,,,0,0,0,0,0,15,15,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.75,-0.25,-4.279999999999999,7.779999999999999,-0.5,-8.28,-4.39,certain,certain,-4.39,85.47166666666665,342.3160949405574,None,342.3160949405574,None,342.3160949405574,None,342.3160949405574,None,342.3160949405574,None,342.3160949405574,None,342.3160949405574,None,3,342.3160949405574,None,344.20014872858883,None,344.20014872858883,None,344.20014872858883,None,344.20014872858883,None,344.20014872858883,None,344.20014872858883,None,344.20014872858883,None,348.2017377692682,None,348.2017377692682,None,348.2017377692682,None,348.2017377692682,None,348.2017377692682,None,348.2017377692682,None,348.2017377692682,None,349.1854870604875,None,1.8509869587433059,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24225,2019_Oct_25_1533,Mmi_3levels,3.1.5,59.963428930216246,
,,,1,1,2.5,,,,,,,,,0,0,0,0,0,16,16,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.75,-0.25,-4.529999999999999,-1.2525,2.5,1.2475,1.87375,gamble,lose,1.2475,86.71916666666665,351.2029229901091,None,351.2029229901091,None,351.2029229901091,None,351.2029229901091,None,351.2029229901091,None,351.2029229901091,None,351.2029229901091,None,1,351.2029229901091,None,352.1032508457429,None,352.1032508457429,None,352.1032508457429,None,352.1032508457429,None,352.1032508457429,None,352.1032508457429,None,352.1032508457429,None,356.08816999857663,None,356.08816999857663,None,356.08816999857663,None,356.08816999857663,None,356.08816999857663,None,356.08816999857663,None,356.08816999857663,None,365.59177237874246,None,0.8672546266752761,357.0885024619638,None,358.0889104416128,None,0.77,7.502676986361621,361.09000030718744,None,None,361.09000030718744,None,,,,,,,,,,,,,,,,,,,24225,2019_Oct_25_1533,Mmi_3levels,3.1.5,59.963428930216246,
,,,1,1,2.1,,,,,,,,,0,0,0,0,0,17,17,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.77,-0.22999999999999998,-4.76,-1.2016666666666667,2.1,0.8983333333333334,1.4991666666666668,gamble,lose,0.8983333333333334,87.61749999999998,367.6091827096243,None,367.6091827096243,None,367.6091827096243,None,367.6091827096243,None,367.6091827096243,None,367.6091827096243,None,367.6091827096243,None,1,367.6091827096243,None,369.143135894672,None,369.143135894672,None,369.143135894672,None,369.143135894672,None,369.143135894672,None,369.143135894672,None,369.143135894672,None,373.12796481201076,None,373.12796481201076,None,373.12796481201076,None,373.12796481201076,None,373.12796481201076,None,373.12796481201076,None,373.12796481201076,None,374.1284047900408,None,1.5009669917344581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24225,2019_Oct_25_1533,Mmi_3levels,3.1.5,59.963428930216246,
,,,1,1,5.3,,,,,,,,,0,0,0,0,0,18,18,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.77,-0.22999999999999998,-4.99,8.21,5.3,-2.910000000000001,1.1949999999999994,gamble,win,5.3,92.91749999999998,376.14583144010976,None,376.14583144010976,None,376.14583144010976,None,376.14583144010976,None,376.14583144010976,None,376.14583144010976,None,376.14583144010976,None,1,376.14583144010976,None,378.2466340880492,None,378.2466340880492,None,378.2466340880492,None,378.2466340880492,None,378.2466340880492,None,378.2466340880492,None,378.2466340880492,None,382.2315023634292,None,382.2315023634292,None,382.2315023634292,None,382.2315023634292,None,382.2315023634292,None,382.2315023634292,None,382.2315023634292,None,383.23188698422746,None,2.0677511778776534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24225,2019_Oct_25_1533,Mmi_3levels,3.1.5,59.963428930216246,
,,,1,1,-0.7,,,,,,,,,0,0,0,0,0,19,19,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.77,-0.22999999999999998,-5.220000000000001,-1.24,-0.7,-1.94,-1.3199999999999998,certain,certain,-1.3199999999999998,91.59749999999998,385.24927651611506,None,385.24927651611506,None,385.24927651611506,None,385.24927651611506,None,385.24927651611506,None,385.24927651611506,None,385.24927651611506,None,3,385.24927651611506,None,387.15006578873727,None,387.15006578873727,None,387.15006578873727,None,387.15006578873727,None,387.15006578873727,None,387.15006578873727,None,387.15006578873727,None,391.15158731277916,None,391.15158731277916,None,391.15158731277916,None,391.15158731277916,None,391.15158731277916,None,391.15158731277916,None,391.15158731277916,None,400.638552123477,None,1.8676494869287126,392.1352636476513,None,393.1356687474181,None,0.78,7.50262226909399,396.1367870916147,None,None,396.1367870916147,None,,,,,,,,,,,,,,,,,,,24225,2019_Oct_25_1533,Mmi_3levels,3.1.5,59.963428930216246,
,,,1,1,12.7,,,,,,,,,0,0,0,0,0,20,20,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.78,-0.21999999999999997,-5.44,-1.2233333333333332,12.7,11.476666666666667,5.738333333333333,gamble,lose,11.476666666666667,103.07416666666666,402.65603509073844,None,402.65603509073844,None,402.65603509073844,None,402.65603509073844,None,402.65603509073844,None,402.65603509073844,None,402.65603509073844,None,1,402.65603509073844,None,404.0231697233685,None,404.0231697233685,None,404.0231697233685,None,404.0231697233685,None,404.0231697233685,None,404.0231697233685,None,404.0231697233685,None,408.0247395650076,None,408.0247395650076,None,408.0247395650076,None,408.0247395650076,None,408.0247395650076,None,408.0247395650076,None,408.0247395650076,None,409.00843509892,None,1.3341228406061418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24225,2019_Oct_25_1533,Mmi_3levels,3.1.5,59.963428930216246,
,,,1,1,-1.5,,,,,,,,,0,0,0,0,0,21,21,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.78,-0.21999999999999997,-5.66,8.74,-1.5,-10.24,-5.87,certain,certain,-5.87,97.20416666666665,411.0259203060705,None,411.0259203060705,None,411.0259203060705,None,411.0259203060705,None,411.0259203060705,None,411.0259203060705,None,411.0259203060705,None,3,411.0259203060705,None,412.32636098808143,None,412.32636098808143,None,412.32636098808143,None,412.32636098808143,None,412.32636098808143,None,412.32636098808143,None,412.32636098808143,None,416.3279250699852,None,416.3279250699852,None,416.3279250699852,None,416.3279250699852,None,416.3279250699852,None,416.3279250699852,None,416.3279250699852,None,425.81494203809416,None,1.26734281424433,417.31171371927485,None,418.31205834206776,None,0.81,7.502806579897879,421.31319940509275,None,None,421.31319940509275,None,,,,,,,,,,,,,,,,,,,24225,2019_Oct_25_1533,Mmi_3levels,3.1.5,59.963428930216246,
,,,1,1,8.3,,,,,,,,,0,0,0,0,0,22,22,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.81,-0.18999999999999995,-5.85,-1.1524999999999999,8.3,7.147500000000001,3.5737500000000004,gamble,lose,7.147500000000001,104.35166666666666,427.8323885271675,None,427.8323885271675,None,427.8323885271675,None,427.8323885271675,None,427.8323885271675,None,427.8323885271675,None,427.8323885271675,None,1,427.8323885271675,None,428.8160440631036,None,428.8160440631036,None,428.8160440631036,None,428.8160440631036,None,428.8160440631036,None,428.8160440631036,None,428.8160440631036,None,432.80096481586224,None,432.80096481586224,None,432.80096481586224,None,432.80096481586224,None,432.80096481586224,None,432.80096481586224,None,432.80096481586224,None,433.80135263648117,None,0.9505755872523878,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24225,2019_Oct_25_1533,Mmi_3levels,3.1.5,59.963428930216246,
,,,1,1,7.5,,,,,,,,,0,0,0,0,0,23,23,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.81,-0.18999999999999995,-6.039999999999999,8.7,7.5,-1.1999999999999993,-0.5999999999999996,certain,certain,-0.5999999999999996,103.75166666666667,435.81877352684387,None,435.81877352684387,None,435.81877352684387,None,435.81877352684387,None,435.81877352684387,None,435.81877352684387,None,435.81877352684387,None,3,435.81877352684387,None,437.18595231726067,None,437.18595231726067,None,437.18595231726067,None,437.18595231726067,None,437.18595231726067,None,437.18595231726067,None,437.18595231726067,None,441.18747576122405,None,441.18747576122405,None,441.18747576122405,None,441.18747576122405,None,441.18747576122405,None,441.18747576122405,None,441.18747576122405,None,450.67443961199024,None,1.3340866823855322,442.1712132130633,None,443.1716205527191,None,0.76,7.502783541043755,446.17271073829033,None,None,446.17271073829033,None,,,,,,,,,,,,,,,,,,,24225,2019_Oct_25_1533,Mmi_3levels,3.1.5,59.963428930216246,
,,,1,1,5.7,,,,,,,,,0,0,0,0,0,24,24,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.76,-0.24,-6.279999999999999,9.639999999999999,5.7,-3.9399999999999986,0.8800000000000008,gamble,win,5.7,109.45166666666667,452.69195553759346,None,452.69195553759346,None,452.69195553759346,None,452.69195553759346,None,452.69195553759346,None,452.69195553759346,None,452.69195553759346,None,1,452.69195553759346,None,454.62599051056895,None,454.62599051056895,None,454.62599051056895,None,454.62599051056895,None,454.62599051056895,None,454.62599051056895,None,454.62599051056895,None,458.6274957154237,None,458.6274957154237,None,458.6274957154237,None,458.6274957154237,None,458.6274957154237,None,458.6274957154237,None,458.6274957154237,None,459.61124116685824,None,1.900937425205484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24225,2019_Oct_25_1533,Mmi_3levels,3.1.5,59.963428930216246,
,,,1,1,1.5,,,,,,,,,0,0,0,0,0,25,25,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.76,-0.24,-6.52,-1.3833333333333333,1.5,0.1166666666666667,0.8083333333333333,gamble,lose,0.1166666666666667,109.56833333333333,461.62870781493257,None,461.62870781493257,None,461.62870781493257,None,461.62870781493257,None,461.62870781493257,None,461.62870781493257,None,461.62870781493257,None,1,461.62870781493257,None,462.59573410096345,None,462.59573410096345,None,462.59573410096345,None,462.59573410096345,None,462.59573410096345,None,462.59573410096345,None,462.59573410096345,None,466.5806062161573,None,466.5806062161573,None,466.5806062161573,None,466.5806062161573,None,466.5806062161573,None,466.5806062161573,None,466.5806062161573,None,467.5810199554835,None,0.9339328980713617,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24225,2019_Oct_25_1533,Mmi_3levels,3.1.5,59.963428930216246,
,,,1,1,6.7,,,,,,,,,0,0,0,0,0,26,26,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.76,-0.24,-6.76,10.12,6.7,-3.419999999999999,1.6400000000000006,gamble,win,6.7,116.26833333333333,469.5985176420072,None,469.5985176420072,None,469.5985176420072,None,469.5985176420072,None,469.5985176420072,None,469.5985176420072,None,469.5985176420072,None,1,469.5985176420072,None,471.1490619988472,None,471.1490619988472,None,471.1490619988472,None,471.1490619988472,None,471.1490619988472,None,471.1490619988472,None,471.1490619988472,None,475.15059632225893,None,475.15059632225893,None,475.15059632225893,None,475.15059632225893,None,475.15059632225893,None,475.15059632225893,None,475.15059632225893,None,484.6375531333615,None,1.5174781674868427,476.13435297310934,None,477.13469343612087,None,0.87,7.502791540668113,480.1358399388846,None,None,480.1358399388846,None,,,,,,,,,,,,,,,,,,,24225,2019_Oct_25_1533,Mmi_3levels,3.1.5,59.963428930216246,
,,,2,0,8.5,,,,,,,,,0,1,1,1,0,0,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,489.67281697297585,None,0.8,6.518114935723133,492.6906301637646,None,4,3.4849354720208794,492.6906301637646,None,496.1920080149721,None,False,False,False,0.8,0.8,0.8,2.866666666666667,2.125,-0.7416666666666671,0.6916666666666664,gamble,win,2.125,118.39333333333333,499.22653173154686,None,499.22653173154686,None,499.22653173154686,None,499.22653173154686,None,499.22653173154686,None,499.22653173154686,None,499.22653173154686,None,1,499.22653173154686,None,501.5774335745373,None,501.5774335745373,None,501.5774335745373,None,501.5774335745373,None,501.5774335745373,None,501.5774335745373,None,501.5774335745373,None,505.56235752711655,None,505.56235752711655,None,505.56235752711655,None,505.56235752711655,None,505.56235752711655,None,505.56235752711655,None,505.56235752711655,None,506.5627328683913,None,2.317799495474901,,,,,,,,,,,,486.63840461085783,None,4,3.0178995864407625,486.63840461085783,None,,,,,,,,,,,,,24225,2019_Oct_25_1533,Mmi_3levels,3.1.5,59.963428930216246,
,,,2,0,12.9,,,,,,,,,0,1,1,1,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0.8,0.8,1.6,2.9333333333333336,3.225,0.2916666666666665,1.7583333333333333,gamble,win,3.225,121.61833333333333,508.5800785624888,None,508.5800785624888,None,508.5800785624888,None,508.5800785624888,None,508.5800785624888,None,508.5800785624888,None,508.5800785624888,None,1,508.5800785624888,None,509.46383796521695,None,509.46383796521695,None,509.46383796521695,None,509.46383796521695,None,509.46383796521695,None,509.46383796521695,None,509.46383796521695,None,513.4486592029571,None,513.4486592029571,None,513.4486592029571,None,513.4486592029571,None,513.4486592029571,None,513.4486592029571,None,513.4486592029571,None,522.952280142199,None,0.8506266566982958,514.4490214248654,None,515.44942140489,None,0.76,7.502752182626864,518.4505823069485,None,None,518.4505823069485,None,,,,,,,,,,,,,,,,,,,24225,2019_Oct_25_1533,Mmi_3levels,3.1.5,59.963428930216246,
,,,2,0,2.7,,,,,,,,,0,1,1,1,0,2,2,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.76,0.76,2.3600000000000003,-13.0,2.7,-10.3,-3.8000000000000003,certain,certain,-3.8000000000000003,117.81833333333333,524.9697672692419,None,524.9697672692419,None,524.9697672692419,None,524.9697672692419,None,524.9697672692419,None,524.9697672692419,None,524.9697672692419,None,3,524.9697672692419,None,526.7204459553468,None,526.7204459553468,None,526.7204459553468,None,526.7204459553468,None,526.7204459553468,None,526.7204459553468,None,526.7204459553468,None,530.7219511602016,None,530.7219511602016,None,530.7219511602016,None,530.7219511602016,None,530.7219511602016,None,530.7219511602016,None,530.7219511602016,None,531.7056889320083,None,1.717531860806048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24225,2019_Oct_25_1533,Mmi_3levels,3.1.5,59.963428930216246,
,,,2,0,-1.5,,,,,,,,,0,1,1,1,0,3,3,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,0.76,0.76,3.12,2.92,-0.375,-3.295,-1.835,certain,certain,-1.835,115.98333333333333,533.7231200618553,None,533.7231200618553,None,533.7231200618553,None,533.7231200618553,None,533.7231200618553,None,533.7231200618553,None,533.7231200618553,None,3,533.7231200618553,None,535.1236651866348,None,535.1236651866348,None,535.1236651866348,None,535.1236651866348,None,535.1236651866348,None,535.1236651866348,None,535.1236651866348,None,539.1251883106015,None,539.1251883106015,None,539.1251883106015,None,539.1251883106015,None,539.1251883106015,None,539.1251883106015,None,539.1251883106015,None,548.6121966391511,None,1.3674571765586734,540.1088953639555,None,541.1093129431247,None,0.77,7.502769141778117,544.1104568860028,None,None,544.1104568860028,None,,,,,,,,,,,,,,,,,,,24225,2019_Oct_25_1533,Mmi_3levels,3.1.5,59.963428930216246,
,,,2,0,8.3,,,,,,,,,0,1,1,1,0,4,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.77,0.77,3.89,-14.670000000000002,8.3,-6.370000000000001,0.9649999999999999,gamble,lose,-6.370000000000001,109.61333333333333,550.6296024902549,None,550.6296024902549,None,550.6296024902549,None,550.6296024902549,None,550.6296024902549,None,550.6296024902549,None,550.6296024902549,None,1,550.6296024902549,None,553.1639495756535,None,553.1639495756535,None,553.1639495756535,None,553.1639495756535,None,553.1639495756535,None,553.1639495756535,None,553.1639495756535,None,557.1654410212068,None,557.1654410212068,None,557.1654410212068,None,557.1654410212068,None,557.1654410212068,None,557.1654410212068,None,557.1654410212068,None,558.1491938322433,None,2.501300095114857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24225,2019_Oct_25_1533,Mmi_3levels,3.1.5,59.963428930216246,
,,,2,0,5.7,,,,,,,,,0,1,1,1,0,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.77,0.77,4.66,-15.440000000000001,5.7,-9.740000000000002,-2.020000000000001,certain,certain,-2.020000000000001,107.59333333333333,560.1666422412382,None,560.1666422412382,None,560.1666422412382,None,560.1666422412382,None,560.1666422412382,None,560.1666422412382,None,560.1666422412382,None,3,560.1666422412382,None,562.4675286609854,None,562.4675286609854,None,562.4675286609854,None,562.4675286609854,None,562.4675286609854,None,562.4675286609854,None,562.4675286609854,None,566.4690725839173,None,566.4690725839173,None,566.4690725839173,None,566.4690725839173,None,566.4690725839173,None,566.4690725839173,None,566.4690725839173,None,567.4528010761715,None,2.2678227903088555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24225,2019_Oct_25_1533,Mmi_3levels,3.1.5,59.963428930216246,
,,,2,0,6.5,,,,,,,,,0,1,1,1,0,6,6,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.77,0.77,5.43,-16.21,6.5,-9.71,-1.6050000000000004,certain,certain,-1.6050000000000004,105.98833333333333,569.470187728235,None,569.470187728235,None,569.470187728235,None,569.470187728235,None,569.470187728235,None,569.470187728235,None,569.470187728235,None,3,569.470187728235,None,571.4876406170079,None,571.4876406170079,None,571.4876406170079,None,571.4876406170079,None,571.4876406170079,None,571.4876406170079,None,571.4876406170079,None,575.4892107786145,None,575.4892107786145,None,575.4892107786145,None,575.4892107786145,None,575.4892107786145,None,575.4892107786145,None,575.4892107786145,None,584.9761845488683,None,1.984395338979084,576.4729251915996,None,577.4732906133577,None,0.69,7.502763702039374,580.474449275498,None,None,580.474449275498,None,,,,,,,,,,,,,,,,,,,24225,2019_Oct_25_1533,Mmi_3levels,3.1.5,59.963428930216246,
,,,2,0,1.1,,,,,,,,,0,1,1,1,0,7,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.69,0.69,6.119999999999999,-15.78,1.1,-14.68,-6.79,certain,certain,-6.79,99.19833333333332,586.9935571216338,None,586.9935571216338,None,586.9935571216338,None,586.9935571216338,None,586.9935571216338,None,586.9935571216338,None,586.9935571216338,None,3,586.9935571216338,None,589.2111958571186,None,589.2111958571186,None,589.2111958571186,None,589.2111958571186,None,589.2111958571186,None,589.2111958571186,None,589.2111958571186,None,593.2126866627077,None,593.2126866627077,None,593.2126866627077,None,593.2126866627077,None,593.2126866627077,None,593.2126866627077,None,593.2126866627077,None,594.1963773968455,None,2.184533188090427,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24225,2019_Oct_25_1533,Mmi_3levels,3.1.5,59.963428930216246,
,,,2,0,12.3,,,,,,,,,0,1,1,1,0,8,8,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.69,0.69,6.809999999999999,-16.47,12.3,-4.169999999999998,-2.084999999999999,gamble,lose,-4.169999999999998,95.02833333333332,596.213849164662,None,596.213849164662,None,596.213849164662,None,596.213849164662,None,596.213849164662,None,596.213849164662,None,596.213849164662,None,1,596.213849164662,None,597.6476598288282,None,597.6476598288282,None,597.6476598288282,None,597.6476598288282,None,597.6476598288282,None,597.6476598288282,None,597.6476598288282,None,601.6325988206663,None,601.6325988206663,None,601.6325988206663,None,601.6325988206663,None,601.6325988206663,None,601.6325988206663,None,601.6325988206663,None,611.1362635977275,None,1.4007844728184864,602.633004880423,None,603.6333818215935,None,0.61,7.50279986023088,606.6345728021406,None,None,606.6345728021406,None,,,,,,,,,,,,,,,,,,,24225,2019_Oct_25_1533,Mmi_3levels,3.1.5,59.963428930216246,
,,,2,0,3.5,,,,,,,,,0,1,1,1,0,9,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.61,0.61,7.419999999999999,-15.959999999999997,3.5,-12.459999999999997,-4.479999999999999,gamble,lose,-12.459999999999997,82.56833333333333,613.1537091268401,None,613.1537091268401,None,613.1537091268401,None,613.1537091268401,None,613.1537091268401,None,613.1537091268401,None,613.1537091268401,None,1,613.1537091268401,None,614.9710491252481,None,614.9710491252481,None,614.9710491252481,None,614.9710491252481,None,614.9710491252481,None,614.9710491252481,None,614.9710491252481,None,618.9725607297732,None,618.9725607297732,None,618.9725607297732,None,618.9725607297732,None,618.9725607297732,None,618.9725607297732,None,618.9725607297732,None,619.9563221803983,None,1.7842280513141304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24225,2019_Oct_25_1533,Mmi_3levels,3.1.5,59.963428930216246,
