currSlide,currImage,currText,blockNum,targetHappiness,highAmount,instructionLoop1.thisRepN,instructionLoop1.thisTrialN,instructionLoop1.thisN,instructionLoop1.thisIndex,instructionLoop2.thisRepN,instructionLoop2.thisTrialN,instructionLoop2.thisN,instructionLoop2.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,doRatingLoop.thisRepN,doRatingLoop.thisTrialN,doRatingLoop.thisN,doRatingLoop.thisIndex,trialHappyLoop.thisRepN,trialHappyLoop.thisTrialN,trialHappyLoop.thisN,trialHappyLoop.thisIndex,logWinningsLoop.thisRepN,logWinningsLoop.thisTrialN,logWinningsLoop.thisN,logWinningsLoop.thisIndex,instrImage.started,instrImage.stopped,instrText.started,instrText.stopped,instrContinueText.started,instrContinueText.stopped,instrKeyResp.keys,instrKeyResp.rt,instrKeyResp.started,instrKeyResp.stopped,lifeHappyText.started,lifeHappyText.stopped,lifeHappySlider.response,lifeHappySlider.rt,lifeHappySlider.started,lifeHappySlider.stopped,lifeHappyResp.keys,lifeHappyResp.started,lifeHappyResp.stopped,instrImage_2.started,instrImage_2.stopped,instrText_2.started,instrText_2.stopped,instrContinueText_2.started,instrContinueText_2.stopped,instrKeyResp_2.keys,instrKeyResp_2.rt,instrKeyResp_2.started,instrKeyResp_2.stopped,localizing.started,localizing.stopped,start_exp.keys,start_exp.rt,start_exp.started,start_exp.stopped,blockHappyText.started,blockHappyText.stopped,blockHappySlider.response,blockHappySlider.rt,blockHappySlider.started,blockHappySlider.stopped,blockHappyResp.keys,blockHappyResp.started,blockHappyResp.stopped,blankText.started,blankText.stopped,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,fixCross.started,fixCross.stopped,certainBox.started,certainBox.stopped,outcome1Box.started,outcome1Box.stopped,outcome2Box.started,outcome2Box.stopped,certainText.started,certainText.stopped,outcome1Text.started,outcome1Text.stopped,outcome2Text.started,outcome2Text.stopped,choiceKey.keys,choiceKey.started,choiceKey.stopped,fixCross_2.started,fixCross_2.stopped,certainBox_2.started,certainBox_2.stopped,outcome1Box_2.started,outcome1Box_2.stopped,outcome2Box_2.started,outcome2Box_2.stopped,certainText_2.started,certainText_2.stopped,outcome1Text_2.started,outcome1Text_2.stopped,outcome2Text_2.started,outcome2Text_2.stopped,fixCross_3.started,fixCross_3.stopped,certainBox_3.started,certainBox_3.stopped,outcome1Box_3.started,outcome1Box_3.stopped,outcome2Box_3.started,outcome2Box_3.stopped,certainText_3.started,certainText_3.stopped,outcome1Text_3.started,outcome1Text_3.stopped,outcome2Text_3.started,outcome2Text_3.stopped,fixCross_ITI.started,fixCross_ITI.stopped,choiceKey.rt,fixCross_ISI.started,fixCross_ISI.stopped,happyText.started,happyText.stopped,happySlider.response,happySlider.rt,happySlider.started,happySlider.stopped,happyResp.keys,happyResp.started,happyResp.stopped,endOfBlockText.started,endOfBlockText.stopped,restKeyResp.keys,restKeyResp.rt,restKeyResp.started,restKeyResp.stopped,finalWinnings,cashBonus,goodbyeText.started,goodbyeText.stopped,finalWinningsText.started,finalWinningsText.stopped,spaceToContinue.started,spaceToContinue.stopped,goodbyeKeyResp_2.keys,goodbyeKeyResp_2.rt,goodbyeKeyResp_2.started,goodbyeKeyResp_2.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,1,1,8.9,,,,,,,,,0,0,0,0,0,13,13,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.8,-0.19999999999999996,-3.87,6.67,8.9,2.2300000000000004,1.1150000000000002,gamble,win,8.9,68.51291666666667,292.1768108985889,None,292.1768108985889,None,292.1768108985889,None,292.1768108985889,None,292.1768108985889,None,292.1768108985889,None,292.1768108985889,None,1,292.1768108985889,None,293.694054252961,None,293.694054252961,None,293.694054252961,None,293.694054252961,None,293.694054252961,None,293.694054252961,None,293.694054252961,None,297.67882182597714,None,297.67882182597714,None,297.67882182597714,None,297.67882182597714,None,297.67882182597714,None,297.67882182597714,None,297.67882182597714,None,298.6792726807289,None,1.4841392882008222,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22658,2020_Feb_14_1330,Mmi_3levels,3.1.5,59.984971007652135,
,,,1,1,1.9,,,,,,,,,0,0,0,0,0,14,14,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.8,-0.19999999999999996,-4.07,-1.0391666666666666,1.9,0.8608333333333333,1.3804166666666666,gamble,lose,0.8608333333333333,69.37375,300.69664546785316,None,300.69664546785316,None,300.69664546785316,None,300.69664546785316,None,300.69664546785316,None,300.69664546785316,None,300.69664546785316,None,1,300.69664546785316,None,301.5803377410848,None,301.5803377410848,None,301.5803377410848,None,301.5803377410848,None,301.5803377410848,None,301.5803377410848,None,301.5803377410848,None,305.58187909477056,None,305.58187909477056,None,305.58187909477056,None,305.58187909477056,None,305.58187909477056,None,305.58187909477056,None,305.58187909477056,None,315.06884222483495,None,0.8506314046426269,306.5656448038899,None,307.5659676658106,None,0.73,7.502769924883978,310.5670354460144,None,None,310.5670354460144,None,,,,,,,,,,,,,,,,,,,22658,2020_Feb_14_1330,Mmi_3levels,3.1.5,59.984971007652135,
,,,1,1,1.1,,,,,,,,,0,0,0,0,0,15,15,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.73,-0.27,-4.34,8.120000000000001,1.1,-7.020000000000001,-2.960000000000001,certain,certain,-2.960000000000001,66.41375,317.08624477029116,None,317.08624477029116,None,317.08624477029116,None,317.08624477029116,None,317.08624477029116,None,317.08624477029116,None,317.08624477029116,None,3,317.08624477029116,None,319.05370291263534,None,319.05370291263534,None,319.05370291263534,None,319.05370291263534,None,319.05370291263534,None,319.05370291263534,None,319.05370291263534,None,323.05516875054855,None,323.05516875054855,None,323.05516875054855,None,323.05516875054855,None,323.05516875054855,None,323.05516875054855,None,323.05516875054855,None,324.0388138264243,None,1.9343518362966279,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22658,2020_Feb_14_1330,Mmi_3levels,3.1.5,59.984971007652135,
,,,1,1,1.3,,,,,,,,,0,0,0,0,0,16,16,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.73,-0.27,-4.609999999999999,8.39,1.3,-7.090000000000001,-2.8950000000000005,certain,certain,-2.8950000000000005,63.51874999999999,326.056353324213,None,326.056353324213,None,326.056353324213,None,326.056353324213,None,326.056353324213,None,326.056353324213,None,326.056353324213,None,3,326.056353324213,None,327.773612677689,None,327.773612677689,None,327.773612677689,None,327.773612677689,None,327.773612677689,None,327.773612677689,None,327.773612677689,None,331.7751367523415,None,331.7751367523415,None,331.7751367523415,None,331.7751367523415,None,331.7751367523415,None,331.7751367523415,None,331.7751367523415,None,341.2620621245205,None,1.6842343228781829,332.75883622516994,None,333.7592173238281,None,0.71,7.5027228875187575,336.76033950098645,None,None,336.76033950098645,None,,,,,,,,,,,,,,,,,,,22658,2020_Feb_14_1330,Mmi_3levels,3.1.5,59.984971007652135,
,,,1,1,0.5,,,,,,,,,0,0,0,0,0,17,17,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.71,-0.29000000000000004,-4.8999999999999995,8.96,0.5,-8.46,-3.9800000000000004,certain,certain,-3.9800000000000004,59.53874999999999,343.27949026854367,None,343.27949026854367,None,343.27949026854367,None,343.27949026854367,None,343.27949026854367,None,343.27949026854367,None,343.27949026854367,None,3,343.27949026854367,None,345.79710224227347,None,345.79710224227347,None,345.79710224227347,None,345.79710224227347,None,345.79710224227347,None,345.79710224227347,None,345.79710224227347,None,349.79861895733666,None,349.79861895733666,None,349.79861895733666,None,349.79861895733666,None,349.79861895733666,None,349.79861895733666,None,349.79861895733666,None,350.78236290767563,None,2.4845328661594976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22658,2020_Feb_14_1330,Mmi_3levels,3.1.5,59.984971007652135,
,,,1,1,2.7,,,,,,,,,0,0,0,0,0,18,18,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.71,-0.29000000000000004,-5.1899999999999995,9.25,2.7,-6.55,-1.9249999999999998,certain,certain,-1.9249999999999998,57.613749999999996,352.79975745358206,None,352.79975745358206,None,352.79975745358206,None,352.79975745358206,None,352.79975745358206,None,352.79975745358206,None,352.79975745358206,None,3,352.79975745358206,None,354.6005052517048,None,354.6005052517048,None,354.6005052517048,None,354.6005052517048,None,354.6005052517048,None,354.6005052517048,None,354.6005052517048,None,358.60190293343476,None,358.60190293343476,None,358.60190293343476,None,358.60190293343476,None,358.60190293343476,None,358.60190293343476,None,358.60190293343476,None,359.5856955210493,None,1.7676258129540656,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22658,2020_Feb_14_1330,Mmi_3levels,3.1.5,59.984971007652135,
,,,1,1,12.3,,,,,,,,,0,0,0,0,0,19,19,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.71,-0.29000000000000004,-5.4799999999999995,9.54,12.3,2.7600000000000016,1.3800000000000008,gamble,win,12.3,69.91375,361.60308878702745,None,361.60308878702745,None,361.60308878702745,None,361.60308878702745,None,361.60308878702745,None,361.60308878702745,None,361.60308878702745,None,1,361.60308878702745,None,362.8869132128584,None,362.8869132128584,None,362.8869132128584,None,362.8869132128584,None,362.8869132128584,None,362.8869132128584,None,362.8869132128584,None,366.871755661683,None,366.871755661683,None,366.871755661683,None,366.871755661683,None,366.871755661683,None,366.871755661683,None,366.871755661683,None,376.37540873710896,None,1.2507395585853374,367.8721313206461,None,368.872511139376,None,0.67,7.502773764668746,371.87357859959775,None,None,371.87357859959775,None,,,,,,,,,,,,,,,,,,,22658,2020_Feb_14_1330,Mmi_3levels,3.1.5,59.984971007652135,
,,,1,1,8.7,,,,,,,,,0,0,0,0,0,20,20,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.67,-0.32999999999999996,-5.81,10.43,8.7,-1.7300000000000004,-0.8650000000000002,certain,certain,-0.8650000000000002,69.04875,378.3927904837328,None,378.3927904837328,None,378.3927904837328,None,378.3927904837328,None,378.3927904837328,None,378.3927904837328,None,378.3927904837328,None,3,378.3927904837328,None,380.69365139552065,None,380.69365139552065,None,380.69365139552065,None,380.69365139552065,None,380.69365139552065,None,380.69365139552065,None,380.69365139552065,None,384.69522250753835,None,384.69522250753835,None,384.69522250753835,None,384.69522250753835,None,384.69522250753835,None,384.69522250753835,None,384.69522250753835,None,385.6789325397767,None,2.2677786043987,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22658,2020_Feb_14_1330,Mmi_3levels,3.1.5,59.984971007652135,
,,,1,1,9.1,,,,,,,,,0,0,0,0,0,21,21,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.67,-0.32999999999999996,-6.14,-1.6666666666666665,9.1,7.433333333333334,3.716666666666667,gamble,lose,7.433333333333334,76.48208333333334,387.69630564688305,None,387.69630564688305,None,387.69630564688305,None,387.69630564688305,None,387.69630564688305,None,387.69630564688305,None,387.69630564688305,None,1,387.69630564688305,None,388.8633602918235,None,388.8633602918235,None,388.8633602918235,None,388.8633602918235,None,388.8633602918235,None,388.8633602918235,None,388.8633602918235,None,392.8481992208435,None,392.8481992208435,None,392.8481992208435,None,392.8481992208435,None,392.8481992208435,None,392.8481992208435,None,392.8481992208435,None,402.35191085299084,None,1.1340216147909814,393.84863503643646,None,394.84901325525607,None,0.66,7.502809602661728,397.85014311198574,None,None,397.85014311198574,None,,,,,,,,,,,,,,,,,,,22658,2020_Feb_14_1330,Mmi_3levels,3.1.5,59.984971007652135,
,,,1,1,3.3,,,,,,,,,0,0,0,0,0,22,22,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.66,-0.33999999999999997,-6.4799999999999995,-1.73,3.3,1.5699999999999998,0.7849999999999999,gamble,lose,1.5699999999999998,78.05208333333333,404.3692641212092,None,404.3692641212092,None,404.3692641212092,None,404.3692641212092,None,404.3692641212092,None,404.3692641212092,None,404.3692641212092,None,1,404.3692641212092,None,405.15291623668963,None,405.15291623668963,None,405.15291623668963,None,405.15291623668963,None,405.15291623668963,None,405.15291623668963,None,405.15291623668963,None,409.154408953098,None,409.154408953098,None,409.154408953098,None,409.154408953098,None,409.154408953098,None,409.154408953098,None,409.154408953098,None,410.1381941811251,None,0.7505637284302793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22658,2020_Feb_14_1330,Mmi_3levels,3.1.5,59.984971007652135,
,,,1,1,4.7,,,,,,,,,0,0,0,0,0,23,23,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.66,-0.33999999999999997,-6.819999999999999,11.579999999999998,4.7,-6.879999999999998,-1.089999999999999,certain,certain,-1.089999999999999,76.96208333333333,412.15557304790855,None,412.15557304790855,None,412.15557304790855,None,412.15557304790855,None,412.15557304790855,None,412.15557304790855,None,412.15557304790855,None,3,412.15557304790855,None,414.3897500139992,None,414.3897500139992,None,414.3897500139992,None,414.3897500139992,None,414.3897500139992,None,414.3897500139992,None,414.3897500139992,None,418.39126032942113,None,418.39126032942113,None,418.39126032942113,None,418.39126032942113,None,418.39126032942113,None,418.39126032942113,None,418.39126032942113,None,427.8781860215822,None,2.2011410561008233,419.3749742014443,None,420.3753290615714,None,0.66,7.5027523258704605,423.376493476364,None,None,423.376493476364,None,,,,,,,,,,,,,,,,,,,22658,2020_Feb_14_1330,Mmi_3levels,3.1.5,59.984971007652135,
,,,1,1,7.7,,,,,,,,,0,0,0,0,0,24,24,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.66,-0.33999999999999997,-7.159999999999999,11.919999999999998,7.7,-4.219999999999998,1.740000000000001,certain,certain,1.740000000000001,78.70208333333332,429.8956208852287,None,429.8956208852287,None,429.8956208852287,None,429.8956208852287,None,429.8956208852287,None,429.8956208852287,None,429.8956208852287,None,3,429.8956208852287,None,431.7963438847419,None,431.7963438847419,None,431.7963438847419,None,431.7963438847419,None,431.7963438847419,None,431.7963438847419,None,431.7963438847419,None,435.7812352908222,None,435.7812352908222,None,435.7812352908222,None,435.7812352908222,None,435.7812352908222,None,435.7812352908222,None,435.7812352908222,None,436.7815568728147,None,1.8676128536790202,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22658,2020_Feb_14_1330,Mmi_3levels,3.1.5,59.984971007652135,
,,,1,1,-1.3,,,,,,,,,0,0,0,0,0,25,25,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.66,-0.33999999999999997,-7.499999999999999,12.259999999999998,-1.3,-13.559999999999999,-7.43,certain,certain,-7.43,71.27208333333331,438.798996856176,None,438.798996856176,None,438.798996856176,None,438.798996856176,None,438.798996856176,None,438.798996856176,None,438.798996856176,None,3,438.798996856176,None,441.1498831265435,None,441.1498831265435,None,441.1498831265435,None,441.1498831265435,None,441.1498831265435,None,441.1498831265435,None,441.1498831265435,None,445.1514558384715,None,445.1514558384715,None,445.1514558384715,None,445.1514558384715,None,445.1514558384715,None,445.1514558384715,None,445.1514558384715,None,446.1351069940083,None,2.3177838041065115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22658,2020_Feb_14_1330,Mmi_3levels,3.1.5,59.984971007652135,
,,,1,1,13.1,,,,,,,,,0,0,0,0,0,26,26,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.66,-0.33999999999999997,-7.839999999999999,12.599999999999998,13.1,0.5000000000000018,0.2500000000000009,gamble,win,13.1,84.37208333333331,448.15254121769067,None,448.15254121769067,None,448.15254121769067,None,448.15254121769067,None,448.15254121769067,None,448.15254121769067,None,448.15254121769067,None,1,448.15254121769067,None,448.9695124273039,None,448.9695124273039,None,448.9695124273039,None,448.9695124273039,None,448.9695124273039,None,448.9695124273039,None,448.9695124273039,None,452.9710291423671,None,452.9710291423671,None,452.9710291423671,None,452.9710291423671,None,452.9710291423671,None,452.9710291423671,None,452.9710291423671,None,462.45795099474344,None,0.7838828225612815,453.95470813634347,None,454.95510811394524,None,0.7,7.502871999167837,457.95623477085246,None,None,457.95623477085246,None,,,,,,,,,,,,,,,,,,,22658,2020_Feb_14_1330,Mmi_3levels,3.1.5,59.984971007652135,
,,,2,0,10.1,,,,,,,,,0,1,1,1,0,0,0,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,471.71140112153626,None,0.66,7.501805498892281,474.7292289231791,None,None,474.7292289231791,None,479.21433423728195,None,False,False,True,0.66,0.66,0.66,2.365,2.525,0.1599999999999997,1.3424999999999998,gamble,win,2.525,86.89708333333331,482.2487227115271,None,482.2487227115271,None,482.2487227115271,None,482.2487227115271,None,482.2487227115271,None,482.2487227115271,None,482.2487227115271,None,1,482.2487227115271,None,483.06574735814684,None,483.06574735814684,None,483.06574735814684,None,483.06574735814684,None,483.06574735814684,None,483.06574735814684,None,483.06574735814684,None,487.0506224451419,None,487.0506224451419,None,487.0506224451419,None,487.0506224451419,None,487.0506224451419,None,487.0506224451419,None,487.0506224451419,None,488.0510320222056,None,0.7838879422761238,,,,,,,,,,,,464.45876022942684,None,4,7.23619541305743,464.45876022942684,None,,,,,,,,,,,,,22658,2020_Feb_14_1330,Mmi_3levels,3.1.5,59.984971007652135,
,,,2,0,5.7,,,,,,,,,0,1,1,1,0,1,1,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.66,0.66,1.32,-10.56,5.7,-4.86,0.41999999999999993,gamble,lose,-4.86,82.03708333333331,490.0684089690967,None,490.0684089690967,None,490.0684089690967,None,490.0684089690967,None,490.0684089690967,None,490.0684089690967,None,490.0684089690967,None,1,490.0684089690967,None,491.7691143695938,None,491.7691143695938,None,491.7691143695938,None,491.7691143695938,None,491.7691143695938,None,491.7691143695938,None,491.7691143695938,None,495.7538957018405,None,495.7538957018405,None,495.7538957018405,None,495.7538957018405,None,495.7538957018405,None,495.7538957018405,None,495.7538957018405,None,505.25754653739386,None,1.6676154135384422,496.75427648051664,None,497.7546530994259,None,0.44,7.502848320495104,500.75577719647663,None,None,500.75577719647663,None,,,,,,,,,,,,,,,,,,,22658,2020_Feb_14_1330,Mmi_3levels,3.1.5,59.984971007652135,
,,,2,0,11.1,,,,,,,,,0,1,1,1,0,2,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.44,0.44,1.76,-7.92,11.1,3.1799999999999997,1.5899999999999999,gamble,lose,3.1799999999999997,85.2170833333333,507.27493148383655,None,507.27493148383655,None,507.27493148383655,None,507.27493148383655,None,507.27493148383655,None,507.27493148383655,None,507.27493148383655,None,1,507.27493148383655,None,508.2752703448605,None,508.2752703448605,None,508.2752703448605,None,508.2752703448605,None,508.2752703448605,None,508.2752703448605,None,508.2752703448605,None,512.2601643107973,None,512.2601643107973,None,512.2601643107973,None,512.2601643107973,None,512.2601643107973,None,512.2601643107973,None,512.2601643107973,None,513.2605242906393,None,0.9672661530948972,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22658,2020_Feb_14_1330,Mmi_3levels,3.1.5,59.984971007652135,
,,,2,0,9.3,,,,,,,,,0,1,1,1,0,3,3,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.44,0.44,2.2,-8.36,9.3,0.9400000000000013,0.47000000000000064,gamble,lose,0.9400000000000013,86.1570833333333,515.2779575543755,None,515.2779575543755,None,515.2779575543755,None,515.2779575543755,None,515.2779575543755,None,515.2779575543755,None,515.2779575543755,None,1,515.2779575543755,None,516.3950505171706,None,516.3950505171706,None,516.3950505171706,None,516.3950505171706,None,516.3950505171706,None,516.3950505171706,None,516.3950505171706,None,520.3965589127001,None,520.3965589127001,None,520.3965589127001,None,520.3965589127001,None,520.3965589127001,None,520.3965589127001,None,520.3965589127001,None,529.8834929243949,None,1.084000415976334,521.3802881438623,None,522.3806481237043,None,0.6,7.5027555256911,525.3817776604501,None,None,525.3817776604501,None,,,,,,,,,,,,,,,,,,,22658,2020_Feb_14_1330,Mmi_3levels,3.1.5,59.984971007652135,
,,,2,0,7.3,,,,,,,,,0,1,1,1,0,4,4,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0.6,0.6,2.8000000000000003,2.3333333333333335,1.825,-0.5083333333333335,0.6583333333333332,certain,certain,0.6583333333333332,86.81541666666664,531.9009233082943,None,531.9009233082943,None,531.9009233082943,None,531.9009233082943,None,531.9009233082943,None,531.9009233082943,None,531.9009233082943,None,3,531.9009233082943,None,534.0183896901763,None,534.0183896901763,None,534.0183896901763,None,534.0183896901763,None,534.0183896901763,None,534.0183896901763,None,534.0183896901763,None,538.0198494484303,None,538.0198494484303,None,538.0198494484303,None,538.0198494484303,None,538.0198494484303,None,538.0198494484303,None,538.0198494484303,None,539.0036119577289,None,2.0843629556748056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22658,2020_Feb_14_1330,Mmi_3levels,3.1.5,59.984971007652135,
,,,2,0,3.9,,,,,,,,,0,1,1,1,0,5,5,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0.6,0.6,3.4000000000000004,2.3833333333333333,0.975,-1.4083333333333332,-0.21666666666666662,certain,certain,-0.21666666666666662,86.59874999999997,541.0210186629538,None,541.0210186629538,None,541.0210186629538,None,541.0210186629538,None,541.0210186629538,None,541.0210186629538,None,541.0210186629538,None,3,541.0210186629538,None,543.3385589606969,None,543.3385589606969,None,543.3385589606969,None,543.3385589606969,None,543.3385589606969,None,543.3385589606969,None,543.3385589606969,None,547.3401387122321,None,547.3401387122321,None,547.3401387122321,None,547.3401387122321,None,547.3401387122321,None,547.3401387122321,None,547.3401387122321,None,548.3238372251144,None,2.284436231571817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22658,2020_Feb_14_1330,Mmi_3levels,3.1.5,59.984971007652135,
,,,2,0,12.9,,,,,,,,,0,1,1,1,0,6,6,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.6,0.6,4.0,-12.4,12.9,0.5,0.25,gamble,lose,0.5,87.09874999999997,550.34123785068,None,550.34123785068,None,550.34123785068,None,550.34123785068,None,550.34123785068,None,550.34123785068,None,550.34123785068,None,1,550.34123785068,None,551.2249035654004,None,551.2249035654004,None,551.2249035654004,None,551.2249035654004,None,551.2249035654004,None,551.2249035654004,None,551.2249035654004,None,555.2264801171132,None,555.2264801171132,None,555.2264801171132,None,555.2264801171132,None,555.2264801171132,None,555.2264801171132,None,555.2264801171132,None,564.7133485324812,None,0.8505818074190756,556.210125512971,None,557.2105120513243,None,0.59,7.502751045942205,560.2116473477472,None,None,560.2116473477472,None,,,,,,,,,,,,,,,,,,,22658,2020_Feb_14_1330,Mmi_3levels,3.1.5,59.984971007652135,
,,,2,0,12.5,,,,,,,,,0,1,1,1,0,7,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.59,0.59,4.59,-12.85,12.5,-0.34999999999999964,-0.17499999999999982,certain,certain,-0.17499999999999982,86.92374999999997,566.7307763565241,None,566.7307763565241,None,566.7307763565241,None,566.7307763565241,None,566.7307763565241,None,566.7307763565241,None,566.7307763565241,None,3,566.7307763565241,None,568.5314383994482,None,568.5314383994482,None,568.5314383994482,None,568.5314383994482,None,568.5314383994482,None,568.5314383994482,None,568.5314383994482,None,572.533030630284,None,572.533030630284,None,572.533030630284,None,572.533030630284,None,572.533030630284,None,572.533030630284,None,572.533030630284,None,573.5166280288304,None,1.7675742958399496,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22658,2020_Feb_14_1330,Mmi_3levels,3.1.5,59.984971007652135,
,,,2,0,0.5,,,,,,,,,0,1,1,1,0,8,8,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.59,0.59,5.18,-13.44,0.5,-12.94,-6.22,gamble,lose,-12.94,73.98374999999997,575.5340468933737,None,575.5340468933737,None,575.5340468933737,None,575.5340468933737,None,575.5340468933737,None,575.5340468933737,None,575.5340468933737,None,1,575.5340468933737,None,578.1684420872425,None,578.1684420872425,None,578.1684420872425,None,578.1684420872425,None,578.1684420872425,None,578.1684420872425,None,578.1684420872425,None,582.169996240209,None,582.169996240209,None,582.169996240209,None,582.169996240209,None,582.169996240209,None,582.169996240209,None,582.169996240209,None,591.6568828945565,None,2.6011189773380465,583.1536672346338,None,584.154069772092,None,0.37,7.502704648541112,587.1551657107193,None,None,587.1551657107193,None,,,,,,,,,,,,,,,,,,,22658,2020_Feb_14_1330,Mmi_3levels,3.1.5,59.984971007652135,
,,,2,0,6.7,,,,,,,,,0,1,1,1,0,9,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0.37,0.37,5.55,1.7574999999999998,1.675,-0.0824999999999998,0.7962500000000001,gamble,win,1.675,75.65874999999997,593.6742825601759,None,593.6742825601759,None,593.6742825601759,None,593.6742825601759,None,593.6742825601759,None,593.6742825601759,None,593.6742825601759,None,1,593.6742825601759,None,595.1415360739793,None,595.1415360739793,None,595.1415360739793,None,595.1415360739793,None,595.1415360739793,None,595.1415360739793,None,595.1415360739793,None,599.143050229186,None,599.143050229186,None,599.143050229186,None,599.143050229186,None,599.143050229186,None,599.143050229186,None,599.143050229186,None,600.1268175382174,None,1.4341705664483015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22658,2020_Feb_14_1330,Mmi_3levels,3.1.5,59.984971007652135,
