currSlide,currImage,currText,blockNum,targetHappiness,highAmount,instructionLoop1.thisRepN,instructionLoop1.thisTrialN,instructionLoop1.thisN,instructionLoop1.thisIndex,instructionLoop2.thisRepN,instructionLoop2.thisTrialN,instructionLoop2.thisN,instructionLoop2.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,doRatingLoop.thisRepN,doRatingLoop.thisTrialN,doRatingLoop.thisN,doRatingLoop.thisIndex,trialHappyLoop.thisRepN,trialHappyLoop.thisTrialN,trialHappyLoop.thisN,trialHappyLoop.thisIndex,logWinningsLoop.thisRepN,logWinningsLoop.thisTrialN,logWinningsLoop.thisN,logWinningsLoop.thisIndex,instrImage.started,instrImage.stopped,instrText.started,instrText.stopped,instrContinueText.started,instrContinueText.stopped,instrKeyResp.keys,instrKeyResp.rt,instrKeyResp.started,instrKeyResp.stopped,lifeHappyText.started,lifeHappyText.stopped,lifeHappySlider.response,lifeHappySlider.rt,lifeHappySlider.started,lifeHappySlider.stopped,lifeHappyResp.keys,lifeHappyResp.rt,lifeHappyResp.started,lifeHappyResp.stopped,instrImage_2.started,instrImage_2.stopped,instrText_2.started,instrText_2.stopped,instrContinueText_2.started,instrContinueText_2.stopped,instrKeyResp_2.keys,instrKeyResp_2.rt,instrKeyResp_2.started,instrKeyResp_2.stopped,localizing.started,localizing.stopped,start_exp.keys,start_exp.rt,start_exp.started,start_exp.stopped,blockHappyText.started,blockHappyText.stopped,blockHappySlider.response,blockHappySlider.rt,blockHappySlider.started,blockHappySlider.stopped,blockHappyResp.keys,blockHappyResp.rt,blockHappyResp.started,blockHappyResp.stopped,blankText.started,blankText.stopped,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,fixCross.started,fixCross.stopped,certainBox.started,certainBox.stopped,outcome1Box.started,outcome1Box.stopped,outcome2Box.started,outcome2Box.stopped,certainText.started,certainText.stopped,outcome1Text.started,outcome1Text.stopped,outcome2Text.started,outcome2Text.stopped,choiceKey.keys,choiceKey.started,choiceKey.stopped,fixCross_2.started,fixCross_2.stopped,certainBox_2.started,certainBox_2.stopped,outcome1Box_2.started,outcome1Box_2.stopped,outcome2Box_2.started,outcome2Box_2.stopped,certainText_2.started,certainText_2.stopped,outcome1Text_2.started,outcome1Text_2.stopped,outcome2Text_2.started,outcome2Text_2.stopped,fixCross_3.started,fixCross_3.stopped,certainBox_3.started,certainBox_3.stopped,outcome1Box_3.started,outcome1Box_3.stopped,outcome2Box_3.started,outcome2Box_3.stopped,certainText_3.started,certainText_3.stopped,outcome1Text_3.started,outcome1Text_3.stopped,outcome2Text_3.started,outcome2Text_3.stopped,fixCross_ITI.started,fixCross_ITI.stopped,choiceKey.rt,fixCross_ISI.started,fixCross_ISI.stopped,happyText.started,happyText.stopped,happySlider.response,happySlider.rt,happySlider.started,happySlider.stopped,happyResp.keys,happyResp.started,happyResp.stopped,endOfBlockText.started,endOfBlockText.stopped,restKeyResp.keys,restKeyResp.rt,restKeyResp.started,restKeyResp.stopped,finalWinnings,cashBonus,goodbyeText.started,goodbyeText.stopped,finalWinningsText.started,finalWinningsText.stopped,spaceToContinue.started,spaceToContinue.stopped,goodbyeKeyResp_2.keys,goodbyeKeyResp_2.rt,goodbyeKeyResp_2.started,goodbyeKeyResp_2.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,1,1,4.9,,,,,,,,,0,0,0,0,0,13,13,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.81,-0.18999999999999995,-4.03,6.6899999999999995,4.9,-1.7899999999999991,1.5550000000000006,certain,certain,1.5550000000000006,84.64083333333332,361.2232863759855,None,361.2232863759855,None,361.2232863759855,None,361.2232863759855,None,361.2232863759855,None,361.2232863759855,None,361.2232863759855,None,3,361.2232863759855,None,363.8409276281018,None,363.8409276281018,None,363.8409276281018,None,363.8409276281018,None,363.8409276281018,None,363.8409276281018,None,363.8409276281018,None,367.8091658867197,None,367.8091658867197,None,367.8091658867197,None,367.8091658867197,None,367.8091658867197,None,367.8091658867197,None,367.8091658867197,None,368.7928196020657,None,2.5512193717295304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24263,2019_Dec_30_1418,Mmi_3levels,3.1.5,59.9782938786886,
,,,1,1,4.1,,,,,,,,,0,0,0,0,0,14,14,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.81,-0.18999999999999995,-4.220000000000001,6.88,4.1,-2.7800000000000002,0.6599999999999997,gamble,win,4.1,88.74083333333331,370.81030598282814,None,370.81030598282814,None,370.81030598282814,None,370.81030598282814,None,370.81030598282814,None,370.81030598282814,None,370.81030598282814,None,None,370.81030598282814,None,373.81138336251024,None,373.81138336251024,None,373.81138336251024,None,373.81138336251024,None,373.81138336251024,None,373.81138336251024,None,373.81138336251024,None,377.79622901114635,None,377.79622901114635,None,377.79622901114635,None,377.79622901114635,None,377.79622901114635,None,377.79622901114635,None,377.79622901114635,None,387.29982704971917,None,,378.7965851512272,None,379.79703792592045,None,0.81,7.50267521024216,382.7981095458381,None,None,382.7981095458381,None,,,,,,,,,,,,,,,,,,,24263,2019_Dec_30_1418,Mmi_3levels,3.1.5,59.9782938786886,
,,,1,1,12.7,,,,,,,,,0,0,0,0,0,15,15,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.81,-0.18999999999999995,-4.41,7.069999999999999,12.7,5.63,2.815,gamble,win,12.7,101.44083333333332,389.3172583935084,None,389.3172583935084,None,389.3172583935084,None,389.3172583935084,None,389.3172583935084,None,389.3172583935084,None,389.3172583935084,None,1,389.3172583935084,None,390.5010263425065,None,390.5010263425065,None,390.5010263425065,None,390.5010263425065,None,390.5010263425065,None,390.5010263425065,None,390.5010263425065,None,394.4859238283243,None,394.4859238283243,None,394.4859238283243,None,394.4859238283243,None,394.4859238283243,None,394.4859238283243,None,394.4859238283243,None,395.4862607694231,None,1.1506674025440589,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24263,2019_Dec_30_1418,Mmi_3levels,3.1.5,59.9782938786886,
,,,1,1,10.9,,,,,,,,,0,0,0,0,0,16,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.81,-0.18999999999999995,-4.6,7.259999999999999,10.9,3.6400000000000015,1.8200000000000007,gamble,win,10.9,112.34083333333332,397.50365883507766,None,397.50365883507766,None,397.50365883507766,None,397.50365883507766,None,397.50365883507766,None,397.50365883507766,None,397.50365883507766,None,1,397.50365883507766,None,398.6708027550485,None,398.6708027550485,None,398.6708027550485,None,398.6708027550485,None,398.6708027550485,None,398.6708027550485,None,398.6708027550485,None,402.67231691023335,None,402.67231691023335,None,402.67231691023335,None,402.67231691023335,None,402.67231691023335,None,402.67231691023335,None,402.67231691023335,None,412.1592138040578,None,1.133877302869223,403.656016703113,None,404.6564000416547,None,0.92,7.5027270471910015,407.6575830153888,None,None,407.6575830153888,None,,,,,,,,,,,,,,,,,,,24263,2019_Dec_30_1418,Mmi_3levels,3.1.5,59.9782938786886,
,,,1,1,-1.3,,,,,,,,,0,0,0,0,0,17,17,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.92,-0.07999999999999996,-4.68,-0.6699999999999998,-1.3,-1.9699999999999998,-1.6349999999999998,certain,certain,-1.6349999999999998,110.70583333333332,414.1766697865678,None,414.1766697865678,None,414.1766697865678,None,414.1766697865678,None,414.1766697865678,None,414.1766697865678,None,414.1766697865678,None,3,414.1766697865678,None,416.1607545177685,None,416.1607545177685,None,416.1607545177685,None,416.1607545177685,None,416.1607545177685,None,416.1607545177685,None,416.1607545177685,None,420.16231635026634,None,420.16231635026634,None,420.16231635026634,None,420.16231635026634,None,420.16231635026634,None,420.16231635026634,None,420.16231635026634,None,421.1459777452983,None,1.9509944242890924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24263,2019_Dec_30_1418,Mmi_3levels,3.1.5,59.9782938786886,
,,,1,1,1.1,,,,,,,,,0,0,0,0,0,18,18,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.92,-0.07999999999999996,-4.76,-0.6766666666666665,1.1,0.42333333333333356,0.7616666666666668,gamble,lose,0.42333333333333356,111.12916666666665,423.1634938843781,None,423.1634938843781,None,423.1634938843781,None,423.1634938843781,None,423.1634938843781,None,423.1634938843781,None,423.1634938843781,None,1,423.1634938843781,None,424.413894261932,None,424.413894261932,None,424.413894261932,None,424.413894261932,None,424.413894261932,None,424.413894261932,None,424.413894261932,None,428.39869287319016,None,428.39869287319016,None,428.39869287319016,None,428.39869287319016,None,428.39869287319016,None,428.39869287319016,None,428.39869287319016,None,429.39907365187537,None,1.2172979114111513,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24263,2019_Dec_30_1418,Mmi_3levels,3.1.5,59.9782938786886,
,,,1,1,3.7,,,,,,,,,0,0,0,0,0,19,19,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.92,-0.07999999999999996,-4.84,-0.6833333333333331,3.7,3.016666666666667,1.5083333333333335,gamble,lose,3.016666666666667,114.14583333333331,431.41653123428114,None,431.41653123428114,None,431.41653123428114,None,431.41653123428114,None,431.41653123428114,None,431.41653123428114,None,431.41653123428114,None,1,431.41653123428114,None,432.66706024459563,None,432.66706024459563,None,432.66706024459563,None,432.66706024459563,None,432.66706024459563,None,432.66706024459563,None,432.66706024459563,None,436.65181469835807,None,436.65181469835807,None,436.65181469835807,None,436.65181469835807,None,436.65181469835807,None,436.65181469835807,None,436.65181469835807,None,446.1554680938134,None,1.2174863808322698,437.6522319550859,None,438.6525717759505,None,0.84,7.502782724215649,441.6537022726843,None,None,441.6537022726843,None,,,,,,,,,,,,,,,,,,,24263,2019_Dec_30_1418,Mmi_3levels,3.1.5,59.9782938786886,
,,,1,1,4.5,,,,,,,,,0,0,0,0,0,20,20,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.84,-0.16000000000000003,-5.0,7.24,4.5,-2.74,0.8799999999999999,certain,certain,0.8799999999999999,115.02583333333331,448.1728664794937,None,448.1728664794937,None,448.1728664794937,None,448.1728664794937,None,448.1728664794937,None,448.1728664794937,None,448.1728664794937,None,3,448.1728664794937,None,449.9735467614373,None,449.9735467614373,None,449.9735467614373,None,449.9735467614373,None,449.9735467614373,None,449.9735467614373,None,449.9735467614373,None,453.9584128889255,None,453.9584128889255,None,453.9584128889255,None,453.9584128889255,None,453.9584128889255,None,453.9584128889255,None,453.9584128889255,None,454.95875015005004,None,1.7675826153717935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24263,2019_Dec_30_1418,Mmi_3levels,3.1.5,59.9782938786886,
,,,1,1,-0.1,,,,,,,,,0,0,0,0,0,21,21,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.84,-0.16000000000000003,-5.16,7.4,-0.1,-7.5,-3.8,gamble,win,-0.1,114.92583333333332,456.97622277156916,None,456.97622277156916,None,456.97622277156916,None,456.97622277156916,None,456.97622277156916,None,456.97622277156916,None,456.97622277156916,None,1,456.97622277156916,None,458.810288703884,None,458.810288703884,None,458.810288703884,None,458.810288703884,None,458.810288703884,None,458.810288703884,None,458.810288703884,None,462.81172286358196,None,462.81172286358196,None,462.81172286358196,None,462.81172286358196,None,462.81172286358196,None,462.81172286358196,None,462.81172286358196,None,472.2986971929204,None,1.8010213827947155,463.79542681609746,None,464.79580695484765,None,0.83,7.502785603981465,467.79692593216896,None,None,467.79692593216896,None,,,,,,,,,,,,,,,,,,,24263,2019_Dec_30_1418,Mmi_3levels,3.1.5,59.9782938786886,
,,,1,1,6.3,,,,,,,,,0,0,0,0,0,22,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.83,-0.17000000000000004,-5.33,7.710000000000001,6.3,-1.410000000000001,-0.7050000000000005,gamble,win,6.3,121.22583333333331,474.3161358963698,None,474.3161358963698,None,474.3161358963698,None,474.3161358963698,None,474.3161358963698,None,474.3161358963698,None,474.3161358963698,None,1,474.3161358963698,None,476.1167598614702,None,476.1167598614702,None,476.1167598614702,None,476.1167598614702,None,476.1167598614702,None,476.1167598614702,None,476.1167598614702,None,480.11832425382454,None,480.11832425382454,None,480.11832425382454,None,480.11832425382454,None,480.11832425382454,None,480.11832425382454,None,480.11832425382454,None,481.1020208467962,None,1.7675957345636562,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24263,2019_Dec_30_1418,Mmi_3levels,3.1.5,59.9782938786886,
,,,1,1,13.3,,,,,,,,,0,0,0,0,0,23,23,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.83,-0.17000000000000004,-5.5,-1.0533333333333335,13.3,12.246666666666668,6.123333333333334,gamble,lose,12.246666666666668,133.47249999999997,483.1194947483018,None,483.1194947483018,None,483.1194947483018,None,483.1194947483018,None,483.1194947483018,None,483.1194947483018,None,483.1194947483018,None,1,483.1194947483018,None,484.35324517823756,None,484.35324517823756,None,484.35324517823756,None,484.35324517823756,None,484.35324517823756,None,484.35324517823756,None,484.35324517823756,None,488.3547410945175,None,488.3547410945175,None,488.3547410945175,None,488.3547410945175,None,488.3547410945175,None,488.3547410945175,None,488.3547410945175,None,497.8416530274553,None,1.2006863616406918,489.3384492069017,None,490.33882582571823,None,0.84,7.502846080577001,493.3399934404297,None,None,493.3399934404297,None,,,,,,,,,,,,,,,,,,,24263,2019_Dec_30_1418,Mmi_3levels,3.1.5,59.9782938786886,
,,,1,1,-1.5,,,,,,,,,0,0,0,0,0,24,24,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.84,-0.16000000000000003,-5.66,7.9,-1.5,-9.4,-5.45,gamble,win,-1.5,131.97249999999997,499.85913556837477,None,499.85913556837477,None,499.85913556837477,None,499.85913556837477,None,499.85913556837477,None,499.85913556837477,None,499.85913556837477,None,1,499.85913556837477,None,501.7431276649004,None,501.7431276649004,None,501.7431276649004,None,501.7431276649004,None,501.7431276649004,None,501.7431276649004,None,501.7431276649004,None,505.74469973682426,None,505.74469973682426,None,505.74469973682426,None,505.74469973682426,None,505.74469973682426,None,505.74469973682426,None,505.74469973682426,None,506.7283518522745,None,1.8508973097195849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24263,2019_Dec_30_1418,Mmi_3levels,3.1.5,59.9782938786886,
,,,1,1,-0.3,,,,,,,,,0,0,0,0,0,25,25,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.84,-0.16000000000000003,-5.82,-1.0450000000000002,-0.3,-1.3450000000000002,-0.8225000000000001,certain,certain,-0.8225000000000001,131.14999999999998,508.7458119945368,None,508.7458119945368,None,508.7458119945368,None,508.7458119945368,None,508.7458119945368,None,508.7458119945368,None,508.7458119945368,None,3,508.7458119945368,None,511.39679025975056,None,511.39679025975056,None,511.39679025975056,None,511.39679025975056,None,511.39679025975056,None,511.39679025975056,None,511.39679025975056,None,515.3983575319871,None,515.3983575319871,None,515.3983575319871,None,515.3983575319871,None,515.3983575319871,None,515.3983575319871,None,515.3983575319871,None,516.3820083675673,None,2.617915796698071,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24263,2019_Dec_30_1418,Mmi_3levels,3.1.5,59.9782938786886,
,,,1,1,12.3,,,,,,,,,0,0,0,0,0,26,26,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.84,-0.16000000000000003,-5.98,8.22,12.3,4.08,2.04,gamble,win,12.3,143.45,518.3994397113565,None,518.3994397113565,None,518.3994397113565,None,518.3994397113565,None,518.3994397113565,None,518.3994397113565,None,518.3994397113565,None,1,518.3994397113565,None,519.4831838217797,None,519.4831838217797,None,519.4831838217797,None,519.4831838217797,None,519.4831838217797,None,519.4831838217797,None,519.4831838217797,None,523.4680528290337,None,523.4680528290337,None,523.4680528290337,None,523.4680528290337,None,523.4680528290337,None,523.4680528290337,None,523.4680528290337,None,532.9716844656505,None,1.0506925211520866,524.46840192948,None,525.4687795083737,None,0.83,7.5027830441249534,528.4699077651603,None,None,528.4699077651603,None,,,,,,,,,,,,,,,,,,,24263,2019_Dec_30_1418,Mmi_3levels,3.1.5,59.9782938786886,
,,,2,0,0.3,,,,,,,,,0,1,1,1,0,0,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,540.957964914036,None,0.93,5.534125928883441,543.9758291936014,None,4,2.5009367475286126,543.9758291936014,None,546.4933899701573,None,False,True,False,0.93,0.93,0.93,-13.950000000000001,0.3,-13.65,-6.675,gamble,lose,-13.65,129.79999999999998,549.5278773189057,None,549.5278773189057,None,549.5278773189057,None,549.5278773189057,None,549.5278773189057,None,549.5278773189057,None,549.5278773189057,None,1,549.5278773189057,None,551.9455841672607,None,551.9455841672607,None,551.9455841672607,None,551.9455841672607,None,551.9455841672607,None,551.9455841672607,None,551.9455841672607,None,555.9469879287062,None,555.9469879287062,None,555.9469879287062,None,555.9469879287062,None,555.9469879287062,None,555.9469879287062,None,555.9469879287062,None,556.9307513979729,None,2.3845416656695306,,,,,,,,,,,,534.9723775468301,None,4,5.969132288591936,534.9723775468301,None,,,,,,,,,,,,,24263,2019_Dec_30_1418,Mmi_3levels,3.1.5,59.9782938786886,
,,,2,0,1.9,,,,,,,,,0,1,1,1,0,1,1,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.93,0.93,1.86,-14.88,1.9,-12.98,-5.54,certain,certain,-5.54,124.25999999999998,558.9481321845669,None,558.9481321845669,None,558.9481321845669,None,558.9481321845669,None,558.9481321845669,None,558.9481321845669,None,558.9481321845669,None,3,558.9481321845669,None,560.6820974826114,None,560.6820974826114,None,560.6820974826114,None,560.6820974826114,None,560.6820974826114,None,560.6820974826114,None,560.6820974826114,None,564.6836308366619,None,564.6836308366619,None,564.6836308366619,None,564.6836308366619,None,564.6836308366619,None,564.6836308366619,None,564.6836308366619,None,574.1705546089215,None,1.7009485869202763,565.6673379890854,None,566.6677142879926,None,0.63,7.502734726876952,569.6688361451961,None,None,569.6688361451961,None,,,,,,,,,,,,,,,,,,,24263,2019_Dec_30_1418,Mmi_3levels,3.1.5,59.9782938786886,
,,,2,0,7.7,,,,,,,,,0,1,1,1,0,2,2,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.63,0.63,2.49,-11.31,7.7,-3.6100000000000003,-1.8050000000000002,gamble,lose,-3.6100000000000003,120.64999999999998,576.1879846728407,None,576.1879846728407,None,576.1879846728407,None,576.1879846728407,None,576.1879846728407,None,576.1879846728407,None,576.1879846728407,None,1,576.1879846728407,None,577.4718337373342,None,577.4718337373342,None,577.4718337373342,None,577.4718337373342,None,577.4718337373342,None,577.4718337373342,None,577.4718337373342,None,581.4733251738362,None,581.4733251738362,None,581.4733251738362,None,581.4733251738362,None,581.4733251738362,None,581.4733251738362,None,581.4733251738362,None,582.4570246466901,None,1.2507357187569141,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24263,2019_Dec_30_1418,Mmi_3levels,3.1.5,59.9782938786886,
,,,2,0,0.1,,,,,,,,,0,1,1,1,0,3,3,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.63,0.63,3.12,-11.940000000000001,0.1,-11.840000000000002,-5.870000000000001,certain,certain,-5.870000000000001,114.77999999999997,584.4745641443878,None,584.4745641443878,None,584.4745641443878,None,584.4745641443878,None,584.4745641443878,None,584.4745641443878,None,584.4745641443878,None,3,584.4745641443878,None,586.0751132336445,None,586.0751132336445,None,586.0751132336445,None,586.0751132336445,None,586.0751132336445,None,586.0751132336445,None,586.0751132336445,None,590.0765755517641,None,590.0765755517641,None,590.0765755517641,None,590.0765755517641,None,590.0765755517641,None,590.0765755517641,None,590.0765755517641,None,599.563513083267,None,1.5674079051241279,591.0602919836529,None,592.060666362755,None,0.51,7.50277792441193,595.0617946195416,None,None,595.0617946195416,None,,,,,,,,,,,,,,,,,,,24263,2019_Dec_30_1418,Mmi_3levels,3.1.5,59.9782938786886,
,,,2,0,9.5,,,,,,,,,0,1,1,1,0,4,4,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.51,0.51,3.63,-10.77,9.5,-1.2699999999999996,-0.6349999999999998,gamble,lose,-1.2699999999999996,113.50999999999998,601.5809901845641,None,601.5809901845641,None,601.5809901845641,None,601.5809901845641,None,601.5809901845641,None,601.5809901845641,None,601.5809901845641,None,1,601.5809901845641,None,602.964828529628,None,602.964828529628,None,602.964828529628,None,602.964828529628,None,602.964828529628,None,602.964828529628,None,602.964828529628,None,606.966306526796,None,606.966306526796,None,606.966306526796,None,606.966306526796,None,606.966306526796,None,606.966306526796,None,606.966306526796,None,607.9501096738968,None,1.3505922069307417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24263,2019_Dec_30_1418,Mmi_3levels,3.1.5,59.9782938786886,
,,,2,0,13.3,,,,,,,,,0,1,1,1,0,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.51,0.51,4.14,-11.280000000000001,13.3,2.0199999999999996,1.0099999999999998,gamble,lose,2.0199999999999996,115.52999999999997,609.9674943003338,None,609.9674943003338,None,609.9674943003338,None,609.9674943003338,None,609.9674943003338,None,609.9674943003338,None,609.9674943003338,None,1,609.9674943003338,None,611.2012476101518,None,611.2012476101518,None,611.2012476101518,None,611.2012476101518,None,611.2012476101518,None,611.2012476101518,None,611.2012476101518,None,615.1861402961658,None,615.1861402961658,None,615.1861402961658,None,615.1861402961658,None,615.1861402961658,None,615.1861402961658,None,615.1861402961658,None,616.1864628380863,None,1.2005289304070175,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24263,2019_Dec_30_1418,Mmi_3levels,3.1.5,59.9782938786886,
,,,2,0,9.1,,,,,,,,,0,1,1,1,0,6,6,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.51,0.51,4.6499999999999995,-11.79,9.1,-2.6899999999999995,-1.3449999999999998,gamble,lose,-2.6899999999999995,112.83999999999997,618.2039037813665,None,618.2039037813665,None,618.2039037813665,None,618.2039037813665,None,618.2039037813665,None,618.2039037813665,None,618.2039037813665,None,1,618.2039037813665,None,619.6044272721047,None,619.6044272721047,None,619.6044272721047,None,619.6044272721047,None,619.6044272721047,None,619.6044272721047,None,619.6044272721047,None,623.6059510267805,None,623.6059510267805,None,623.6059510267805,None,623.6059510267805,None,623.6059510267805,None,623.6059510267805,None,623.6059510267805,None,633.0928674394963,None,1.3674936603056267,624.5896975370124,None,625.5900223187637,None,0.43,7.5027731247246265,628.5911489756545,None,None,628.5911489756545,None,,,,,,,,,,,,,,,,,,,24263,2019_Dec_30_1418,Mmi_3levels,3.1.5,59.9782938786886,
,,,2,0,2.3,,,,,,,,,0,1,1,1,0,7,7,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.43,0.43,5.079999999999999,-11.099999999999998,2.3,-8.799999999999997,-3.2499999999999987,gamble,lose,-8.799999999999997,104.03999999999998,635.1103362211725,None,635.1103362211725,None,635.1103362211725,None,635.1103362211725,None,635.1103362211725,None,635.1103362211725,None,635.1103362211725,None,1,635.1103362211725,None,637.2110944187734,None,637.2110944187734,None,637.2110944187734,None,637.2110944187734,None,637.2110944187734,None,637.2110944187734,None,637.2110944187734,None,641.2126060141018,None,641.2126060141018,None,641.2126060141018,None,641.2126060141018,None,641.2126060141018,None,641.2126060141018,None,641.2126060141018,None,642.1963656435255,None,2.0677206875989214,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24263,2019_Dec_30_1418,Mmi_3levels,3.1.5,59.9782938786886,
,,,2,0,-0.7,,,,,,,,,0,1,1,1,0,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0.43,0.43,5.509999999999999,1.9641666666666664,-0.175,-2.139166666666666,-1.157083333333333,gamble,win,-0.175,103.86499999999998,644.2137483501574,None,644.2137483501574,None,644.2137483501574,None,644.2137483501574,None,644.2137483501574,None,644.2137483501574,None,644.2137483501574,None,1,644.2137483501574,None,646.3812448902754,None,646.3812448902754,None,646.3812448902754,None,646.3812448902754,None,646.3812448902754,None,646.3812448902754,None,646.3812448902754,None,650.3827449663077,None,650.3827449663077,None,650.3827449663077,None,650.3827449663077,None,650.3827449663077,None,650.3827449663077,None,650.3827449663077,None,659.8696706584888,None,2.1343892741715536,651.3664521187311,None,652.3668828145601,None,0.49,7.502325789770111,655.3679544345941,None,None,655.3679544345941,None,,,,,,,,,,,,,,,,,,,24263,2019_Dec_30_1418,Mmi_3levels,3.1.5,59.9782938786886,
,,,2,0,6.7,,,,,,,,,0,1,1,1,0,9,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.49,0.49,5.999999999999999,-12.86,6.7,-6.159999999999999,0.27000000000000046,gamble,lose,-6.159999999999999,97.70499999999998,661.8871279208688,None,661.8871279208688,None,661.8871279208688,None,661.8871279208688,None,661.8871279208688,None,661.8871279208688,None,661.8871279208688,None,1,661.8871279208688,None,663.3543702352326,None,663.3543702352326,None,663.3543702352326,None,663.3543702352326,None,663.3543702352326,None,663.3543702352326,None,663.3543702352326,None,667.3558936699992,None,667.3558936699992,None,667.3558936699992,None,667.3558936699992,None,667.3558936699992,None,667.3558936699992,None,667.3558936699992,None,668.3395691441838,None,1.4341734462650493,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24263,2019_Dec_30_1418,Mmi_3levels,3.1.5,59.9782938786886,
