currSlide,currImage,currText,blockNum,targetHappiness,highAmount,instructionLoop1.thisRepN,instructionLoop1.thisTrialN,instructionLoop1.thisN,instructionLoop1.thisIndex,instructionLoop2.thisRepN,instructionLoop2.thisTrialN,instructionLoop2.thisN,instructionLoop2.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,doRatingLoop.thisRepN,doRatingLoop.thisTrialN,doRatingLoop.thisN,doRatingLoop.thisIndex,trialHappyLoop.thisRepN,trialHappyLoop.thisTrialN,trialHappyLoop.thisN,trialHappyLoop.thisIndex,logWinningsLoop.thisRepN,logWinningsLoop.thisTrialN,logWinningsLoop.thisN,logWinningsLoop.thisIndex,instrImage.started,instrImage.stopped,instrText.started,instrText.stopped,instrContinueText.started,instrContinueText.stopped,instrKeyResp.keys,instrKeyResp.rt,instrKeyResp.started,instrKeyResp.stopped,lifeHappyText.started,lifeHappyText.stopped,lifeHappySlider.response,lifeHappySlider.rt,lifeHappySlider.started,lifeHappySlider.stopped,lifeHappyResp.keys,lifeHappyResp.started,lifeHappyResp.stopped,instrImage_2.started,instrImage_2.stopped,instrText_2.started,instrText_2.stopped,instrContinueText_2.started,instrContinueText_2.stopped,instrKeyResp_2.keys,instrKeyResp_2.rt,instrKeyResp_2.started,instrKeyResp_2.stopped,localizing.started,localizing.stopped,start_exp.keys,start_exp.rt,start_exp.started,start_exp.stopped,blockHappyText.started,blockHappyText.stopped,blockHappySlider.response,blockHappySlider.rt,blockHappySlider.started,blockHappySlider.stopped,blockHappyResp.keys,blockHappyResp.rt,blockHappyResp.started,blockHappyResp.stopped,blankText.started,blankText.stopped,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,fixCross.started,fixCross.stopped,certainBox.started,certainBox.stopped,outcome1Box.started,outcome1Box.stopped,outcome2Box.started,outcome2Box.stopped,certainText.started,certainText.stopped,outcome1Text.started,outcome1Text.stopped,outcome2Text.started,outcome2Text.stopped,choiceKey.keys,choiceKey.started,choiceKey.stopped,fixCross_2.started,fixCross_2.stopped,certainBox_2.started,certainBox_2.stopped,outcome1Box_2.started,outcome1Box_2.stopped,outcome2Box_2.started,outcome2Box_2.stopped,certainText_2.started,certainText_2.stopped,outcome1Text_2.started,outcome1Text_2.stopped,outcome2Text_2.started,outcome2Text_2.stopped,fixCross_3.started,fixCross_3.stopped,certainBox_3.started,certainBox_3.stopped,outcome1Box_3.started,outcome1Box_3.stopped,outcome2Box_3.started,outcome2Box_3.stopped,certainText_3.started,certainText_3.stopped,outcome1Text_3.started,outcome1Text_3.stopped,outcome2Text_3.started,outcome2Text_3.stopped,fixCross_ITI.started,fixCross_ITI.stopped,choiceKey.rt,fixCross_ISI.started,fixCross_ISI.stopped,happyText.started,happyText.stopped,happySlider.response,happySlider.rt,happySlider.started,happySlider.stopped,happyResp.keys,happyResp.started,happyResp.stopped,endOfBlockText.started,endOfBlockText.stopped,restKeyResp.keys,restKeyResp.rt,restKeyResp.started,restKeyResp.stopped,finalWinnings,cashBonus,goodbyeText.started,goodbyeText.stopped,finalWinningsText.started,finalWinningsText.stopped,spaceToContinue.started,spaceToContinue.stopped,goodbyeKeyResp_2.keys,goodbyeKeyResp_2.rt,goodbyeKeyResp_2.started,goodbyeKeyResp_2.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,1,1,5.5,,,,,,,,,0,0,0,0,0,13,13,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.91,-0.08999999999999997,-2.189999999999999,3.4499999999999984,5.5,2.0500000000000016,1.0250000000000008,gamble,win,5.5,70.24666666666667,325.1824563986156,None,325.1824563986156,None,325.1824563986156,None,325.1824563986156,None,325.1824563986156,None,325.1824563986156,None,325.1824563986156,None,1,325.1824563986156,None,326.0495157886762,None,326.0495157886762,None,326.0495157886762,None,326.0495157886762,None,326.0495157886762,None,326.0495157886762,None,326.0495157886762,None,330.01761143747717,None,330.01761143747717,None,330.01761143747717,None,330.01761143747717,None,330.01761143747717,None,330.01761143747717,None,330.01761143747717,None,331.00138775783125,None,0.8007167575415224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24185,2019_Oct_21_1612,Mmi_3levels,3.1.5,59.97100451762503,
,,,1,1,-1.3,,,,,,,,,0,0,0,0,0,14,14,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.91,-0.08999999999999997,-2.279999999999999,-0.5049999999999998,-1.3,-1.8049999999999997,-1.5524999999999998,gamble,lose,-1.8049999999999997,68.44166666666666,333.0188318451401,None,333.0188318451401,None,333.0188318451401,None,333.0188318451401,None,333.0188318451401,None,333.0188318451401,None,333.0188318451401,None,1,333.0188318451401,None,335.4197373915231,None,335.4197373915231,None,335.4197373915231,None,335.4197373915231,None,335.4197373915231,None,335.4197373915231,None,335.4197373915231,None,339.4212416225346,None,339.4212416225346,None,339.4212416225346,None,339.4212416225346,None,339.4212416225346,None,339.4212416225346,None,339.4212416225346,None,348.9081420779694,None,2.367861102684401,340.40493922762107,None,341.4053148854291,None,0.67,7.502613765303977,344.40644089877605,None,None,344.40644089877605,None,,,,,,,,,,,,,,,,,,,24185,2019_Oct_21_1612,Mmi_3levels,3.1.5,59.97100451762503,
,,,1,1,-1.5,,,,,,,,,0,0,0,0,0,15,15,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.67,-0.32999999999999996,-2.609999999999999,7.229999999999999,-1.5,-8.729999999999999,-5.114999999999999,gamble,win,-1.5,66.94166666666666,350.9255554471165,None,350.9255554471165,None,350.9255554471165,None,350.9255554471165,None,350.9255554471165,None,350.9255554471165,None,350.9255554471165,None,None,350.9255554471165,None,353.92664882238023,None,353.92664882238023,None,353.92664882238023,None,353.92664882238023,None,353.92664882238023,None,353.92664882238023,None,353.92664882238023,None,357.9281895312015,None,357.9281895312015,None,357.9281895312015,None,357.9281895312015,None,357.9281895312015,None,357.9281895312015,None,357.9281895312015,None,358.9118941759225,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24185,2019_Oct_21_1612,Mmi_3levels,3.1.5,59.97100451762503,
,,,1,1,8.9,,,,,,,,,0,0,0,0,0,16,16,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.67,-0.32999999999999996,-2.939999999999999,-1.3999999999999997,8.9,7.500000000000001,3.7500000000000004,gamble,lose,7.500000000000001,74.44166666666666,360.9293171444442,None,360.9293171444442,None,360.9293171444442,None,360.9293171444442,None,360.9293171444442,None,360.9293171444442,None,360.9293171444442,None,1,360.9293171444442,None,362.5965547639644,None,362.5965547639644,None,362.5965547639644,None,362.5965547639644,None,362.5965547639644,None,362.5965547639644,None,362.5965547639644,None,366.58138862182386,None,366.58138862182386,None,366.58138862182386,None,366.58138862182386,None,366.58138862182386,None,366.58138862182386,None,366.58138862182386,None,376.1016675813589,None,1.6342606917023659,367.58181675651576,None,368.58214249718003,None,0.82,7.519289258052595,371.58330754819326,None,None,371.58330754819326,None,,,,,,,,,,,,,,,,,,,24185,2019_Oct_21_1612,Mmi_3levels,3.1.5,59.97100451762503,
,,,1,1,2.9,,,,,,,,,0,0,0,0,0,17,17,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.82,-0.18000000000000005,-3.119999999999999,5.64,2.9,-2.7399999999999998,0.08000000000000007,gamble,win,2.9,77.34166666666667,378.1191075089155,None,378.1191075089155,None,378.1191075089155,None,378.1191075089155,None,378.1191075089155,None,378.1191075089155,None,378.1191075089155,None,1,378.1191075089155,None,380.3032082901336,None,380.3032082901336,None,380.3032082901336,None,380.3032082901336,None,380.3032082901336,None,380.3032082901336,None,380.3032082901336,None,384.2880376682151,None,384.2880376682151,None,384.2880376682151,None,384.2880376682151,None,384.2880376682151,None,384.2880376682151,None,384.2880376682151,None,385.2884123660624,None,2.1511164938565344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24185,2019_Oct_21_1612,Mmi_3levels,3.1.5,59.97100451762503,
,,,1,1,7.1,,,,,,,,,0,0,0,0,0,18,18,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.82,-0.18000000000000005,-3.2999999999999994,5.82,7.1,1.2799999999999994,0.6399999999999997,gamble,win,7.1,84.44166666666666,387.3058954910375,None,387.3058954910375,None,387.3058954910375,None,387.3058954910375,None,387.3058954910375,None,387.3058954910375,None,387.3058954910375,None,1,387.3058954910375,None,388.3896278140601,None,388.3896278140601,None,388.3896278140601,None,388.3896278140601,None,388.3896278140601,None,388.3896278140601,None,388.3896278140601,None,392.39113396487664,None,392.39113396487664,None,392.39113396487664,None,392.39113396487664,None,392.39113396487664,None,392.39113396487664,None,392.39113396487664,None,393.3747918923618,None,1.050650121527724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24185,2019_Oct_21_1612,Mmi_3levels,3.1.5,59.97100451762503,
,,,1,1,12.3,,,,,,,,,0,0,0,0,0,19,19,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.82,-0.18000000000000005,-3.4799999999999995,-0.9200000000000002,12.3,11.38,5.69,gamble,lose,11.38,95.82166666666666,395.3922558184713,None,395.3922558184713,None,395.3922558184713,None,395.3922558184713,None,395.3922558184713,None,395.3922558184713,None,395.3922558184713,None,1,395.3922558184713,None,396.4092567319749,None,396.4092567319749,None,396.4092567319749,None,396.4092567319749,None,396.4092567319749,None,396.4092567319749,None,396.4092567319749,None,400.39413858705666,None,400.39413858705666,None,400.39413858705666,None,400.39413858705666,None,400.39413858705666,None,400.39413858705666,None,400.39413858705666,None,409.8977119755,None,0.9839254316175357,401.39445152843837,None,402.3948959822301,None,0.88,7.502665922162123,405.3960047165165,None,None,405.3960047165165,None,,,,,,,,,,,,,,,,,,,24185,2019_Oct_21_1612,Mmi_3levels,3.1.5,59.97100451762503,
,,,1,1,12.9,,,,,,,,,0,0,0,0,0,20,20,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.88,-0.12,-3.5999999999999996,5.279999999999999,12.9,7.620000000000001,3.8100000000000005,gamble,win,12.9,108.72166666666666,411.9150888667209,None,411.9150888667209,None,411.9150888667209,None,411.9150888667209,None,411.9150888667209,None,411.9150888667209,None,411.9150888667209,None,1,411.9150888667209,None,412.865442845854,None,412.865442845854,None,412.865442845854,None,412.865442845854,None,412.865442845854,None,412.865442845854,None,412.865442845854,None,416.8502712639747,None,416.8502712639747,None,416.8502712639747,None,416.8502712639747,None,416.8502712639747,None,416.8502712639747,None,416.8502712639747,None,417.85064532177057,None,0.9172714576125145,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24185,2019_Oct_21_1612,Mmi_3levels,3.1.5,59.97100451762503,
,,,1,1,3.1,,,,,,,,,0,0,0,0,0,21,21,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.88,-0.12,-3.7199999999999998,5.3999999999999995,3.1,-2.2999999999999994,0.40000000000000036,certain,certain,0.40000000000000036,109.12166666666667,419.86807405005675,None,419.86807405005675,None,419.86807405005675,None,419.86807405005675,None,419.86807405005675,None,419.86807405005675,None,419.86807405005675,None,3,419.86807405005675,None,422.31907327088993,None,422.31907327088993,None,422.31907327088993,None,422.31907327088993,None,422.31907327088993,None,422.31907327088993,None,422.31907327088993,None,426.3038184939651,None,426.3038184939651,None,426.3038184939651,None,426.3038184939651,None,426.3038184939651,None,426.3038184939651,None,426.3038184939651,None,435.8073726835428,None,2.4178338241763413,427.3041823124513,None,428.30457780906,None,0.76,7.5027119994629174,431.3056862234371,None,None,431.3056862234371,None,,,,,,,,,,,,,,,,,,,24185,2019_Oct_21_1612,Mmi_3levels,3.1.5,59.97100451762503,
,,,1,1,11.1,,,,,,,,,0,0,0,0,0,22,22,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.76,-0.24,-3.96,7.32,11.1,3.7799999999999994,1.8899999999999997,gamble,win,11.1,120.22166666666666,437.8248286101734,None,437.8248286101734,None,437.8248286101734,None,437.8248286101734,None,437.8248286101734,None,437.8248286101734,None,437.8248286101734,None,1,437.8248286101734,None,438.85855845338665,None,438.85855845338665,None,438.85855845338665,None,438.85855845338665,None,438.85855845338665,None,438.85855845338665,None,438.85855845338665,None,442.8601385197835,None,442.8601385197835,None,442.8601385197835,None,442.8601385197835,None,442.8601385197835,None,442.8601385197835,None,442.8601385197835,None,443.84377916832455,None,1.0006121237529442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24185,2019_Oct_21_1612,Mmi_3levels,3.1.5,59.97100451762503,
,,,1,1,8.3,,,,,,,,,0,0,0,0,0,23,23,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.76,-0.24,-4.2,7.5600000000000005,8.3,0.7400000000000002,0.3700000000000001,gamble,win,8.3,128.52166666666668,445.8611662989715,None,445.8611662989715,None,445.8611662989715,None,445.8611662989715,None,445.8611662989715,None,445.8611662989715,None,445.8611662989715,None,1,445.8611662989715,None,447.59515580674633,None,447.59515580674633,None,447.59515580674633,None,447.59515580674633,None,447.59515580674633,None,447.59515580674633,None,447.59515580674633,None,451.57998102519196,None,451.57998102519196,None,451.57998102519196,None,451.57998102519196,None,451.57998102519196,None,451.57998102519196,None,451.57998102519196,None,461.0836526477942,None,1.7009524236200377,452.58040436008014,None,453.5807326606009,None,0.83,7.50270591978915,456.5819271499058,None,None,456.5819271499058,None,,,,,,,,,,,,,,,,,,,24185,2019_Oct_21_1612,Mmi_3levels,3.1.5,59.97100451762503,
,,,1,1,5.3,,,,,,,,,0,0,0,0,0,24,24,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.83,-0.17000000000000004,-4.37,6.750000000000001,5.3,-1.450000000000001,1.9249999999999994,gamble,win,5.3,133.8216666666667,463.1009377045557,None,463.1009377045557,None,463.1009377045557,None,463.1009377045557,None,463.1009377045557,None,463.1009377045557,None,463.1009377045557,None,1,463.1009377045557,None,465.1017366972519,None,465.1017366972519,None,465.1017366972519,None,465.1017366972519,None,465.1017366972519,None,465.1017366972519,None,465.1017366972519,None,469.1032114898553,None,469.1032114898553,None,469.1032114898553,None,469.1032114898553,None,469.1032114898553,None,469.1032114898553,None,469.1032114898553,None,470.0869231742108,None,1.967709111631848,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24185,2019_Oct_21_1612,Mmi_3levels,3.1.5,59.97100451762503,
,,,1,1,9.9,,,,,,,,,0,0,0,0,0,25,25,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.83,-0.17000000000000004,-4.54,-0.9733333333333336,9.9,8.926666666666666,4.463333333333333,gamble,lose,8.926666666666666,142.74833333333336,472.1043551021721,None,472.1043551021721,None,472.1043551021721,None,472.1043551021721,None,472.1043551021721,None,472.1043551021721,None,472.1043551021721,None,1,472.1043551021721,None,473.0046944421483,None,473.0046944421483,None,473.0046944421483,None,473.0046944421483,None,473.0046944421483,None,473.0046944421483,None,473.0046944421483,None,476.9895231802948,None,476.9895231802948,None,476.9895231802948,None,476.9895231802948,None,476.9895231802948,None,476.9895231802948,None,476.9895231802948,None,477.989947155118,None,0.8672609780915082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24185,2019_Oct_21_1612,Mmi_3levels,3.1.5,59.97100451762503,
,,,1,1,1.1,,,,,,,,,0,0,0,0,0,26,26,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.83,-0.17000000000000004,-4.71,7.090000000000001,1.1,-5.99,-2.4450000000000003,gamble,win,1.1,143.84833333333336,480.00732916616835,None,480.00732916616835,None,480.00732916616835,None,480.00732916616835,None,480.00732916616835,None,480.00732916616835,None,480.00732916616835,None,1,480.00732916616835,None,482.1914782645181,None,482.1914782645181,None,482.1914782645181,None,482.1914782645181,None,482.1914782645181,None,482.1914782645181,None,482.1914782645181,None,486.1929735359736,None,486.1929735359736,None,486.1929735359736,None,486.1929735359736,None,486.1929735359736,None,486.1929735359736,None,486.1929735359736,None,495.6799859848106,None,2.151056657428853,487.1766900200164,None,488.17706407781225,None,0.93,7.502492492436431,491.1781766519416,None,None,491.1781766519416,None,,,,,,,,,,,,,,,,,,,24185,2019_Oct_21_1612,Mmi_3levels,3.1.5,59.97100451762503,
,,,2,0,4.5,,,,,,,,,0,1,1,1,0,0,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,499.9314558978658,None,0.9,6.701250006095506,502.9492487645475,None,4,3.6681450859177858,502.9492487645475,None,506.63401750614867,None,False,True,False,0.9,0.9,0.9,-13.5,4.5,-9.0,-2.25,gamble,lose,-9.0,134.84833333333336,509.66846890666056,None,509.66846890666056,None,509.66846890666056,None,509.66846890666056,None,509.66846890666056,None,509.66846890666056,None,509.66846890666056,None,1,509.66846890666056,None,511.60257456765976,None,511.60257456765976,None,511.60257456765976,None,511.60257456765976,None,511.60257456765976,None,511.60257456765976,None,511.60257456765976,None,515.6040631195065,None,515.6040631195065,None,515.6040631195065,None,515.6040631195065,None,515.6040631195065,None,515.6040631195065,None,515.6040631195065,None,516.587732246262,None,1.901073696441017,,,,,,,,,,,,497.68072514107917,None,4,2.234270611195825,497.68072514107917,None,,,,,,,,,,,,,24185,2019_Oct_21_1612,Mmi_3levels,3.1.5,59.97100451762503,
,,,2,0,12.5,,,,,,,,,0,1,1,1,0,1,1,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.9,0.9,1.8,-14.4,12.5,-1.9000000000000004,-0.9500000000000002,gamble,lose,-1.9000000000000004,132.94833333333335,518.6052073717583,None,518.6052073717583,None,518.6052073717583,None,518.6052073717583,None,518.6052073717583,None,518.6052073717583,None,518.6052073717583,None,1,518.6052073717583,None,520.8059798059985,None,520.8059798059985,None,520.8059798059985,None,520.8059798059985,None,520.8059798059985,None,520.8059798059985,None,520.8059798059985,None,524.807473797584,None,524.807473797584,None,524.807473797584,None,524.807473797584,None,524.807473797584,None,524.807473797584,None,524.807473797584,None,534.2943681734614,None,2.1676927926018834,525.7912216397235,None,526.7915982573759,None,0.61,7.502617925056256,529.7926519550383,None,None,529.7926519550383,None,,,,,,,,,,,,,,,,,,,24185,2019_Oct_21_1612,Mmi_3levels,3.1.5,59.97100451762503,
,,,2,0,13.3,,,,,,,,,0,1,1,1,0,2,2,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.61,0.61,2.41,-10.95,13.3,2.3500000000000014,1.1750000000000007,gamble,lose,2.3500000000000014,135.29833333333335,536.3118084209273,None,536.3118084209273,None,536.3118084209273,None,536.3118084209273,None,536.3118084209273,None,536.3118084209273,None,536.3118084209273,None,1,536.3118084209273,None,537.7290042029927,None,537.7290042029927,None,537.7290042029927,None,537.7290042029927,None,537.7290042029927,None,537.7290042029927,None,537.7290042029927,None,541.7305295526749,None,541.7305295526749,None,541.7305295526749,None,541.7305295526749,None,541.7305295526749,None,541.7305295526749,None,541.7305295526749,None,542.7142943538493,None,1.383949430193752,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24185,2019_Oct_21_1612,Mmi_3levels,3.1.5,59.97100451762503,
,,,2,0,3.3,,,,,,,,,0,1,1,1,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,False,0.61,0.61,3.02,2.3866666666666663,0.825,-1.5616666666666663,-0.3683333333333332,gamble,win,0.825,136.12333333333333,544.7316347672604,None,544.7316347672604,None,544.7316347672604,None,544.7316347672604,None,544.7316347672604,None,544.7316347672604,None,544.7316347672604,None,None,544.7316347672604,None,547.732775499695,None,547.732775499695,None,547.732775499695,None,547.732775499695,None,547.732775499695,None,547.732775499695,None,547.732775499695,None,551.7343008493772,None,551.7343008493772,None,551.7343008493772,None,551.7343008493772,None,551.7343008493772,None,551.7343008493772,None,551.7343008493772,None,561.2212073846022,None,,552.7180118936813,None,553.7183251552051,None,0.7,7.50269120070152,556.7194697273662,None,None,556.7194697273662,None,,,,,,,,,,,,,,,,,,,24185,2019_Oct_21_1612,Mmi_3levels,3.1.5,59.97100451762503,
,,,2,0,2.9,,,,,,,,,0,1,1,1,0,4,4,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.7,0.7,3.7199999999999998,-13.52,2.9,-10.62,-3.8599999999999994,certain,certain,-3.8599999999999994,132.26333333333332,563.2385599572444,None,563.2385599572444,None,563.2385599572444,None,563.2385599572444,None,563.2385599572444,None,563.2385599572444,None,563.2385599572444,None,3,563.2385599572444,None,564.8225132272346,None,564.8225132272346,None,564.8225132272346,None,564.8225132272346,None,564.8225132272346,None,564.8225132272346,None,564.8225132272346,None,568.8240129784681,None,568.8240129784681,None,568.8240129784681,None,568.8240129784681,None,568.8240129784681,None,568.8240129784681,None,568.8240129784681,None,569.8077557008946,None,1.5508589091477916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24185,2019_Oct_21_1612,Mmi_3levels,3.1.5,59.97100451762503,
,,,2,0,12.1,,,,,,,,,0,1,1,1,0,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.7,0.7,4.42,-14.219999999999999,12.1,-2.119999999999999,-1.0599999999999996,gamble,lose,-2.119999999999999,130.14333333333332,571.8251482712803,None,571.8251482712803,None,571.8251482712803,None,571.8251482712803,None,571.8251482712803,None,571.8251482712803,None,571.8251482712803,None,1,571.8251482712803,None,573.2256452018628,None,573.2256452018628,None,573.2256452018628,None,573.2256452018628,None,573.2256452018628,None,573.2256452018628,None,573.2256452018628,None,577.2272182287415,None,577.2272182287415,None,577.2272182287415,None,577.2272182287415,None,577.2272182287415,None,577.2272182287415,None,577.2272182287415,None,578.2108892754186,None,1.3674505669623613,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24185,2019_Oct_21_1612,Mmi_3levels,3.1.5,59.97100451762503,
,,,2,0,1.3,,,,,,,,,0,1,1,1,0,6,6,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.7,0.7,5.12,-14.919999999999998,1.3,-13.619999999999997,-6.159999999999998,gamble,lose,-13.619999999999997,116.52333333333331,580.2283458419843,None,580.2283458419843,None,580.2283458419843,None,580.2283458419843,None,580.2283458419843,None,580.2283458419843,None,580.2283458419843,None,None,580.2283458419843,None,583.2294040193083,None,583.2294040193083,None,583.2294040193083,None,583.2294040193083,None,583.2294040193083,None,583.2294040193083,None,583.2294040193083,None,587.2309239293681,None,587.2309239293681,None,587.2309239293681,None,587.2309239293681,None,587.2309239293681,None,587.2309239293681,None,587.2309239293681,None,596.7178759017261,None,,588.2146308139199,None,589.2150080715073,None,0.54,7.502604165812954,592.2161193657666,None,None,592.2161193657666,None,,,,,,,,,,,,,,,,,,,24185,2019_Oct_21_1612,Mmi_3levels,3.1.5,59.97100451762503,
,,,2,0,6.9,,,,,,,,,0,1,1,1,0,7,7,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,0.54,0.54,5.66,2.361666666666667,1.725,-0.6366666666666667,0.5441666666666667,gamble,win,1.725,118.2483333333333,598.735262392438,None,598.735262392438,None,598.735262392438,None,598.735262392438,None,598.735262392438,None,598.735262392438,None,598.735262392438,None,1,598.735262392438,None,600.6192689392483,None,600.6192689392483,None,600.6192689392483,None,600.6192689392483,None,600.6192689392483,None,600.6192689392483,None,600.6192689392483,None,604.6208048483822,None,604.6208048483822,None,604.6208048483822,None,604.6208048483822,None,604.6208048483822,None,604.6208048483822,None,604.6208048483822,None,605.6044976537814,None,1.8509246652247384,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24185,2019_Oct_21_1612,Mmi_3levels,3.1.5,59.97100451762503,
,,,2,0,11.7,,,,,,,,,0,1,1,1,0,8,8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.54,0.54,6.2,-13.760000000000002,11.7,-2.0600000000000023,-1.0300000000000011,gamble,lose,-2.0600000000000023,116.1883333333333,607.6218985436717,None,607.6218985436717,None,607.6218985436717,None,607.6218985436717,None,607.6218985436717,None,607.6218985436717,None,607.6218985436717,None,1,607.6218985436717,None,609.6893876682734,None,609.6893876682734,None,609.6893876682734,None,609.6893876682734,None,609.6893876682734,None,609.6893876682734,None,609.6893876682734,None,613.6908685405506,None,613.6908685405506,None,613.6908685405506,None,613.6908685405506,None,613.6908685405506,None,613.6908685405506,None,613.6908685405506,None,623.1778153933119,None,2.0343544462230057,614.6745875844499,None,615.6750467572128,None,0.57,7.502634884091094,618.6760364586953,None,None,618.6760364586953,None,,,,,,,,,,,,,,,,,,,24185,2019_Oct_21_1612,Mmi_3levels,3.1.5,59.97100451762503,
,,,2,0,5.7,,,,,,,,,0,1,1,1,0,9,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,False,True,0.57,0.57,6.7700000000000005,2.5591666666666666,1.425,-1.1341666666666665,0.14541666666666675,gamble,win,1.425,117.6133333333333,625.1951890848577,None,625.1951890848577,None,625.1951890848577,None,625.1951890848577,None,625.1951890848577,None,625.1951890848577,None,625.1951890848577,None,1,625.1951890848577,None,627.3293046652107,None,627.3293046652107,None,627.3293046652107,None,627.3293046652107,None,627.3293046652107,None,627.3293046652107,None,627.3293046652107,None,631.3308239352191,None,631.3308239352191,None,631.3308239352191,None,631.3308239352191,None,631.3308239352191,None,631.3308239352191,None,631.3308239352191,None,632.3145269800443,None,2.101050977827981,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24185,2019_Oct_21_1612,Mmi_3levels,3.1.5,59.97100451762503,
