currSlide,currImage,currText,blockNum,targetHappiness,highAmount,instructionLoop1.thisRepN,instructionLoop1.thisTrialN,instructionLoop1.thisN,instructionLoop1.thisIndex,instructionLoop2.thisRepN,instructionLoop2.thisTrialN,instructionLoop2.thisN,instructionLoop2.thisIndex,blockLoop.thisRepN,blockLoop.thisTrialN,blockLoop.thisN,blockLoop.thisIndex,trialLoop.thisRepN,trialLoop.thisTrialN,trialLoop.thisN,trialLoop.thisIndex,doRatingLoop.thisRepN,doRatingLoop.thisTrialN,doRatingLoop.thisN,doRatingLoop.thisIndex,trialHappyLoop.thisRepN,trialHappyLoop.thisTrialN,trialHappyLoop.thisN,trialHappyLoop.thisIndex,logWinningsLoop.thisRepN,logWinningsLoop.thisTrialN,logWinningsLoop.thisN,logWinningsLoop.thisIndex,instrImage.started,instrImage.stopped,instrText.started,instrText.stopped,instrContinueText.started,instrContinueText.stopped,instrKeyResp.keys,instrKeyResp.rt,instrKeyResp.started,instrKeyResp.stopped,lifeHappyText.started,lifeHappyText.stopped,lifeHappySlider.response,lifeHappySlider.rt,lifeHappySlider.started,lifeHappySlider.stopped,lifeHappyResp.keys,lifeHappyResp.started,lifeHappyResp.stopped,instrImage_2.started,instrImage_2.stopped,instrText_2.started,instrText_2.stopped,instrContinueText_2.started,instrContinueText_2.stopped,instrKeyResp_2.keys,instrKeyResp_2.rt,instrKeyResp_2.started,instrKeyResp_2.stopped,localizing.started,localizing.stopped,start_exp.keys,start_exp.rt,start_exp.started,start_exp.stopped,blockHappyText.started,blockHappyText.stopped,blockHappySlider.response,blockHappySlider.rt,blockHappySlider.started,blockHappySlider.stopped,blockHappyResp.keys,blockHappyResp.started,blockHappyResp.stopped,blankText.started,blankText.stopped,isHappyBlock,isCongruent,isWinOnTop,lastHappyRating,diff,sumDiff,RPE,winAmount,loseAmount,certainAmount,choice,outcome,outcomeAmount,currentWinnings,fixCross.started,fixCross.stopped,certainBox.started,certainBox.stopped,outcome1Box.started,outcome1Box.stopped,outcome2Box.started,outcome2Box.stopped,certainText.started,certainText.stopped,outcome1Text.started,outcome1Text.stopped,outcome2Text.started,outcome2Text.stopped,choiceKey.keys,choiceKey.started,choiceKey.stopped,fixCross_2.started,fixCross_2.stopped,certainBox_2.started,certainBox_2.stopped,outcome1Box_2.started,outcome1Box_2.stopped,outcome2Box_2.started,outcome2Box_2.stopped,certainText_2.started,certainText_2.stopped,outcome1Text_2.started,outcome1Text_2.stopped,outcome2Text_2.started,outcome2Text_2.stopped,fixCross_3.started,fixCross_3.stopped,certainBox_3.started,certainBox_3.stopped,outcome1Box_3.started,outcome1Box_3.stopped,outcome2Box_3.started,outcome2Box_3.stopped,certainText_3.started,certainText_3.stopped,outcome1Text_3.started,outcome1Text_3.stopped,outcome2Text_3.started,outcome2Text_3.stopped,fixCross_ITI.started,fixCross_ITI.stopped,choiceKey.rt,fixCross_ISI.started,fixCross_ISI.stopped,happyText.started,happyText.stopped,happySlider.response,happySlider.rt,happySlider.started,happySlider.stopped,happyResp.keys,happyResp.started,happyResp.stopped,endOfBlockText.started,endOfBlockText.stopped,restKeyResp.keys,restKeyResp.rt,restKeyResp.started,restKeyResp.stopped,finalWinnings,cashBonus,goodbyeText.started,goodbyeText.stopped,finalWinningsText.started,finalWinningsText.stopped,spaceToContinue.started,spaceToContinue.stopped,goodbyeKeyResp_2.keys,goodbyeKeyResp_2.rt,goodbyeKeyResp_2.started,goodbyeKeyResp_2.stopped,participant,date,expName,psychopyVersion,frameRate,
,,,1,1,9.9,,,,,,,,,0,0,0,0,0,13,13,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.72,-0.28,-6.230000000000001,10.150000000000002,9.9,-0.2500000000000018,-0.1250000000000009,gamble,win,9.9,85.69666666666669,1090.2724512710702,None,1090.2724512710702,None,1090.2724512710702,None,1090.2724512710702,None,1090.2724512710702,None,1090.2724512710702,None,1090.2724512710702,None,1,1090.2724512710702,None,1091.6229081777274,None,1091.6229081777274,None,1091.6229081777274,None,1091.6229081777274,None,1091.6229081777274,None,1091.6229081777274,None,1091.6229081777274,None,1095.6078186426894,None,1095.6078186426894,None,1095.6078186426894,None,1095.6078186426894,None,1095.6078186426894,None,1095.6078186426894,None,1095.6078186426894,None,1096.608190465311,None,1.3174782874411903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Oct_09_1333,Mmi_3levels,3.1.5,59.98464465201621,
,,,1,1,1.5,,,,,,,,,0,0,0,0,0,14,14,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.72,-0.28,-6.510000000000002,10.430000000000001,1.5,-8.930000000000001,-3.7150000000000007,gamble,win,1.5,87.19666666666669,1098.6256546094082,None,1098.6256546094082,None,1098.6256546094082,None,1098.6256546094082,None,1098.6256546094082,None,1098.6256546094082,None,1098.6256546094082,None,1,1098.6256546094082,None,1100.209633085935,None,1100.209633085935,None,1100.209633085935,None,1100.209633085935,None,1100.209633085935,None,1100.209633085935,None,1100.209633085935,None,1104.1944808338303,None,1104.1944808338303,None,1104.1944808338303,None,1104.1944808338303,None,1104.1944808338303,None,1104.1944808338303,None,1104.1944808338303,None,1113.69814882247,None,1.5508587438962422,1105.1949003342306,None,1106.1952910359832,None,0.78,7.502749951556325,1109.196402984031,None,None,1109.196402984031,None,,,,,,,,,,,,,,,,,,,,2019_Oct_09_1333,Mmi_3levels,3.1.5,59.98464465201621,
,,,1,1,12.5,,,,,,,,,0,0,0,0,0,15,15,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.78,-0.21999999999999997,-6.730000000000001,9.81,12.5,2.6899999999999995,1.3449999999999998,gamble,win,12.5,99.69666666666669,1115.7155998471426,None,1115.7155998471426,None,1115.7155998471426,None,1115.7155998471426,None,1115.7155998471426,None,1115.7155998471426,None,1115.7155998471426,None,1,1115.7155998471426,None,1117.2162145384355,None,1117.2162145384355,None,1117.2162145384355,None,1117.2162145384355,None,1117.2162145384355,None,1117.2162145384355,None,1117.2162145384355,None,1121.201052366814,None,1121.201052366814,None,1121.201052366814,None,1121.201052366814,None,1121.201052366814,None,1121.201052366814,None,1121.201052366814,None,1122.2014491482987,None,1.4675531958928332,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Oct_09_1333,Mmi_3levels,3.1.5,59.98464465201621,
,,,1,1,4.5,,,,,,,,,0,0,0,0,0,16,16,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.78,-0.21999999999999997,-6.950000000000001,10.030000000000001,4.5,-5.530000000000001,-0.5150000000000006,certain,certain,-0.5150000000000006,99.18166666666669,1124.2190089678625,None,1124.2190089678625,None,1124.2190089678625,None,1124.2190089678625,None,1124.2190089678625,None,1124.2190089678625,None,1124.2190089678625,None,3,1124.2190089678625,None,1126.1696567136096,None,1126.1696567136096,None,1126.1696567136096,None,1126.1696567136096,None,1126.1696567136096,None,1126.1696567136096,None,1126.1696567136096,None,1130.1546458949451,None,1130.1546458949451,None,1130.1546458949451,None,1130.1546458949451,None,1130.1546458949451,None,1130.1546458949451,None,1130.1546458949451,None,1139.658246686682,None,1.917586890340317,1131.1549748395337,None,1132.1553127437946,None,0.42,7.502989940345287,1135.1564595701639,None,None,1135.1564595701639,None,,,,,,,,,,,,,,,,,,,,2019_Oct_09_1333,Mmi_3levels,3.1.5,59.98464465201621,
,,,1,1,-1.5,,,,,,,,,0,0,0,0,0,17,17,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.42,-0.5800000000000001,-7.530000000000001,15.650000000000002,-1.5,-17.150000000000002,-9.325000000000001,gamble,win,-1.5,97.68166666666669,1141.6757025111583,None,1141.6757025111583,None,1141.6757025111583,None,1141.6757025111583,None,1141.6757025111583,None,1141.6757025111583,None,1141.6757025111583,None,None,1141.6757025111583,None,1144.6768352582585,None,1144.6768352582585,None,1144.6768352582585,None,1144.6768352582585,None,1144.6768352582585,None,1144.6768352582585,None,1144.6768352582585,None,1148.678443183133,None,1148.678443183133,None,1148.678443183133,None,1148.678443183133,None,1148.678443183133,None,1148.678443183133,None,1148.678443183133,None,1149.6621482644114,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Oct_09_1333,Mmi_3levels,3.1.5,59.98464465201621,
,,,1,1,7.3,,,,,,,,,0,0,0,0,0,18,18,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,True,0.42,-0.5800000000000001,-8.110000000000001,-2.7058333333333335,7.3,4.594166666666666,2.297083333333333,gamble,lose,4.594166666666666,102.27583333333335,1151.679602168966,None,1151.679602168966,None,1151.679602168966,None,1151.679602168966,None,1151.679602168966,None,1151.679602168966,None,1151.679602168966,None,1,1151.679602168966,None,1152.8467204411863,None,1152.8467204411863,None,1152.8467204411863,None,1152.8467204411863,None,1152.8467204411863,None,1152.8467204411863,None,1152.8467204411863,None,1156.831556029676,None,1156.831556029676,None,1156.831556029676,None,1156.831556029676,None,1156.831556029676,None,1156.831556029676,None,1156.831556029676,None,1157.831961450749,None,1.1338036686647683,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Oct_09_1333,Mmi_3levels,3.1.5,59.98464465201621,
,,,1,1,4.7,,,,,,,,,0,0,0,0,0,19,19,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.42,-0.5800000000000001,-8.690000000000001,-2.754166666666667,4.7,1.9458333333333333,0.9729166666666667,gamble,lose,1.9458333333333333,104.22166666666669,1159.8494172752253,None,1159.8494172752253,None,1159.8494172752253,None,1159.8494172752253,None,1159.8494172752253,None,1159.8494172752253,None,1159.8494172752253,None,1,1159.8494172752253,None,1160.8164578550495,None,1160.8164578550495,None,1160.8164578550495,None,1160.8164578550495,None,1160.8164578550495,None,1160.8164578550495,None,1160.8164578550495,None,1164.8013036830816,None,1164.8013036830816,None,1164.8013036830816,None,1164.8013036830816,None,1164.8013036830816,None,1164.8013036830816,None,1164.8013036830816,None,1174.3050439883373,None,0.9339160474482924,1165.8017075042007,None,1166.8020838066004,None,0.62,7.502878905506805,1169.8032667913358,None,None,1169.8032667913358,None,,,,,,,,,,,,,,,,,,,,2019_Oct_09_1333,Mmi_3levels,3.1.5,59.98464465201621,
,,,1,1,1.9,,,,,,,,,0,0,0,0,0,20,20,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.62,-0.38,-9.070000000000002,14.390000000000002,1.9,-12.490000000000002,-5.295000000000001,certain,certain,-5.295000000000001,98.92666666666669,1176.3224847734673,None,1176.3224847734673,None,1176.3224847734673,None,1176.3224847734673,None,1176.3224847734673,None,1176.3224847734673,None,1176.3224847734673,None,3,1176.3224847734673,None,1178.2231985321268,None,1178.2231985321268,None,1178.2231985321268,None,1178.2231985321268,None,1178.2231985321268,None,1178.2231985321268,None,1178.2231985321268,None,1182.2247850180138,None,1182.2247850180138,None,1182.2247850180138,None,1182.2247850180138,None,1182.2247850180138,None,1182.2247850180138,None,1182.2247850180138,None,1183.2084638605593,None,1.8674564324319363,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Oct_09_1333,Mmi_3levels,3.1.5,59.98464465201621,
,,,1,1,2.3,,,,,,,,,0,0,0,0,0,21,21,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,False,False,0.62,-0.38,-9.450000000000003,-2.1175,2.3,0.18249999999999966,1.2412499999999997,gamble,lose,0.18249999999999966,99.1091666666667,1185.225896646094,None,1185.225896646094,None,1185.225896646094,None,1185.225896646094,None,1185.225896646094,None,1185.225896646094,None,1185.225896646094,None,1,1185.225896646094,None,1186.4264191176626,None,1186.4264191176626,None,1186.4264191176626,None,1186.4264191176626,None,1186.4264191176626,None,1186.4264191176626,None,1186.4264191176626,None,1190.427917287685,None,1190.427917287685,None,1190.427917287685,None,1190.427917287685,None,1190.427917287685,None,1190.427917287685,None,1190.427917287685,None,1199.9149278145633,None,1.1674264178145677,1191.411628768663,None,1192.4120201104088,None,0.34,7.502825467963703,1195.413196375419,None,None,1195.413196375419,None,,,,,,,,,,,,,,,,,,,,2019_Oct_09_1333,Mmi_3levels,3.1.5,59.98464465201621,
,,,1,1,7.7,,,,,,,,,0,0,0,0,0,22,22,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,False,0.34,-0.6599999999999999,-10.110000000000003,19.35,7.7,-11.650000000000002,-1.975000000000001,certain,certain,-1.975000000000001,97.1341666666667,1201.9323813990923,None,1201.9323813990923,None,1201.9323813990923,None,1201.9323813990923,None,1201.9323813990923,None,1201.9323813990923,None,1201.9323813990923,None,3,1201.9323813990923,None,1203.8998072409886,None,1203.8998072409886,None,1203.8998072409886,None,1203.8998072409886,None,1203.8998072409886,None,1203.8998072409886,None,1203.8998072409886,None,1207.901359488489,None,1207.901359488489,None,1207.901359488489,None,1207.901359488489,None,1207.901359488489,None,1207.901359488489,None,1207.901359488489,None,1208.8850984881865,None,1.934144516766537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Oct_09_1333,Mmi_3levels,3.1.5,59.98464465201621,
,,,1,1,-1.1,,,,,,,,,0,0,0,0,0,23,23,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.34,-0.6599999999999999,-10.770000000000003,20.01,-1.1,-21.110000000000003,-11.105000000000002,gamble,win,-1.1,96.0341666666667,1210.9025031150086,None,1210.9025031150086,None,1210.9025031150086,None,1210.9025031150086,None,1210.9025031150086,None,1210.9025031150086,None,1210.9025031150086,None,None,1210.9025031150086,None,1213.9037257779273,None,1213.9037257779273,None,1213.9037257779273,None,1213.9037257779273,None,1213.9037257779273,None,1213.9037257779273,None,1213.9037257779273,None,1217.888568086084,None,1217.888568086084,None,1217.888568086084,None,1217.888568086084,None,1217.888568086084,None,1217.888568086084,None,1217.888568086084,None,1227.3922722330317,None,,1218.888994626177,None,1219.8893437298248,None,0.81,7.502834747545421,1222.890491516213,None,None,1222.890491516213,None,,,,,,,,,,,,,,,,,,,,2019_Oct_09_1333,Mmi_3levels,3.1.5,59.98464465201621,
,,,1,1,13.5,,,,,,,,,0,0,0,0,0,24,24,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.81,-0.18999999999999995,-10.960000000000003,13.620000000000001,13.5,-0.120000000000001,-0.0600000000000005,gamble,win,13.5,109.5341666666667,1229.4097475765739,None,1229.4097475765739,None,1229.4097475765739,None,1229.4097475765739,None,1229.4097475765739,None,1229.4097475765739,None,1229.4097475765739,None,1,1229.4097475765739,None,1231.260439992242,None,1231.260439992242,None,1231.260439992242,None,1231.260439992242,None,1231.260439992242,None,1231.260439992242,None,1231.260439992242,None,1235.2453507771716,None,1235.2453507771716,None,1235.2453507771716,None,1235.2453507771716,None,1235.2453507771716,None,1235.2453507771716,None,1235.2453507771716,None,1236.2456944411388,None,1.8175528439460322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Oct_09_1333,Mmi_3levels,3.1.5,59.98464465201621,
,,,1,1,8.3,,,,,,,,,0,0,0,0,0,25,25,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.81,-0.18999999999999995,-11.150000000000002,13.810000000000002,8.3,-5.510000000000002,1.3949999999999996,certain,certain,1.3949999999999996,110.9291666666667,1238.2631889837794,None,1238.2631889837794,None,1238.2631889837794,None,1238.2631889837794,None,1238.2631889837794,None,1238.2631889837794,None,1238.2631889837794,None,3,1238.2631889837794,None,1240.7808195200632,None,1240.7808195200632,None,1240.7808195200632,None,1240.7808195200632,None,1240.7808195200632,None,1240.7808195200632,None,1240.7808195200632,None,1244.7656778275268,None,1244.7656778275268,None,1244.7656778275268,None,1244.7656778275268,None,1244.7656778275268,None,1244.7656778275268,None,1244.7656778275268,None,1245.766049330181,None,2.484520083235111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Oct_09_1333,Mmi_3levels,3.1.5,59.98464465201621,
,,,1,1,2.5,,,,,,,,,0,0,0,0,0,26,26,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,True,True,0.81,-0.18999999999999995,-11.340000000000002,14.0,2.5,-11.5,-4.5,gamble,win,2.5,113.4291666666667,1247.7835605120054,None,1247.7835605120054,None,1247.7835605120054,None,1247.7835605120054,None,1247.7835605120054,None,1247.7835605120054,None,1247.7835605120054,None,None,1247.7835605120054,None,1250.784674060007,None,1250.784674060007,None,1250.784674060007,None,1250.784674060007,None,1250.784674060007,None,1250.784674060007,None,1250.784674060007,None,1254.7862541461946,None,1254.7862541461946,None,1254.7862541461946,None,1254.7862541461946,None,1254.7862541461946,None,1254.7862541461946,None,1254.7862541461946,None,1264.2732886719168,None,,1255.7699070699164,None,1256.770315050846,None,0.72,7.502871865814086,1259.7714503578027,None,None,1259.7714503578027,None,,,,,,,,,,,,,,,,,,,,2019_Oct_09_1333,Mmi_3levels,3.1.5,59.98464465201621,
,,,2,0,13.9,,,,,,,,,0,1,1,1,0,0,0,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1273.0599655183614,None,0.62,7.501853993337136,1276.0778450030484,None,None,1276.0778450030484,None,1280.5628895417904,None,False,True,False,0.62,0.62,0.62,-9.299999999999999,13.9,4.600000000000001,2.3000000000000007,gamble,lose,4.600000000000001,118.0291666666667,1283.5974696861813,None,1283.5974696861813,None,1283.5974696861813,None,1283.5974696861813,None,1283.5974696861813,None,1283.5974696861813,None,1283.5974696861813,None,1,1283.5974696861813,None,1284.7311655199155,None,1284.7311655199155,None,1284.7311655199155,None,1284.7311655199155,None,1284.7311655199155,None,1284.7311655199155,None,1284.7311655199155,None,1288.7327379264752,None,1288.7327379264752,None,1288.7327379264752,None,1288.7327379264752,None,1288.7327379264752,None,1288.7327379264752,None,1288.7327379264752,None,1289.7164590070024,None,1.1004452272318304,,,,,,,,,,,,1266.2740015986492,None,4,6.769493649248034,1266.2740015986492,None,,,,,,,,,,,,,,2019_Oct_09_1333,Mmi_3levels,3.1.5,59.98464465201621,
,,,2,0,-0.5,,,,,,,,,0,1,1,1,0,1,1,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.62,0.62,1.24,-9.92,-0.5,-10.42,-5.46,gamble,lose,-10.42,107.6091666666667,1291.7338789931382,None,1291.7338789931382,None,1291.7338789931382,None,1291.7338789931382,None,1291.7338789931382,None,1291.7338789931382,None,1291.7338789931382,None,None,1291.7338789931382,None,1294.7350837368867,None,1294.7350837368867,None,1294.7350837368867,None,1294.7350837368867,None,1294.7350837368867,None,1294.7350837368867,None,1294.7350837368867,None,1298.7866205290775,None,1298.7866205290775,None,1298.7866205290775,None,1298.7866205290775,None,1298.7866205290775,None,1298.7866205290775,None,1298.7866205290775,None,1308.2236666702665,None,,1299.7203087471426,None,1300.720741686935,None,0.18,7.502790589584038,1303.7218513950938,None,None,1303.7218513950938,None,,,,,,,,,,,,,,,,,,,,2019_Oct_09_1333,Mmi_3levels,3.1.5,59.98464465201621,
,,,2,0,4.7,,,,,,,,,0,1,1,1,0,2,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.18,0.18,1.42,-3.94,4.7,0.7600000000000002,0.3800000000000001,gamble,lose,0.7600000000000002,108.3691666666667,1310.2410924161668,None,1310.2410924161668,None,1310.2410924161668,None,1310.2410924161668,None,1310.2410924161668,None,1310.2410924161668,None,1310.2410924161668,None,1,1310.2410924161668,None,1311.2915051008458,None,1311.2915051008458,None,1311.2915051008458,None,1311.2915051008458,None,1311.2915051008458,None,1311.2915051008458,None,1311.2915051008458,None,1315.2763675680617,None,1315.2763675680617,None,1315.2763675680617,None,1315.2763675680617,None,1315.2763675680617,None,1315.2763675680617,None,1315.2763675680617,None,1316.276735230931,None,1.0171755175688304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Oct_09_1333,Mmi_3levels,3.1.5,59.98464465201621,
,,,2,0,2.9,,,,,,,,,0,1,1,1,0,3,3,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.18,0.18,1.5999999999999999,-4.12,2.9,-1.2200000000000002,0.8399999999999999,gamble,lose,-1.2200000000000002,107.1491666666667,1318.2941996949958,None,1318.2941996949958,None,1318.2941996949958,None,1318.2941996949958,None,1318.2941996949958,None,1318.2941996949958,None,1318.2941996949958,None,1,1318.2941996949958,None,1320.8951991362846,None,1320.8951991362846,None,1320.8951991362846,None,1320.8951991362846,None,1320.8951991362846,None,1320.8951991362846,None,1320.8951991362846,None,1324.8801172808744,None,1324.8801172808744,None,1324.8801172808744,None,1324.8801172808744,None,1324.8801172808744,None,1324.8801172808744,None,1324.8801172808744,None,1334.3838038286776,None,2.5677622741786763,1325.880467344541,None,1326.8808484467445,None,0.37,7.502408207510598,1329.88199975295,None,None,1329.88199975295,None,,,,,,,,,,,,,,,,,,,,2019_Oct_09_1333,Mmi_3levels,3.1.5,59.98464465201621,
,,,2,0,-0.7,,,,,,,,,0,1,1,1,0,4,4,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.37,0.37,1.9699999999999998,-7.1499999999999995,-0.7,-7.85,-4.2749999999999995,gamble,lose,-7.85,99.29916666666671,1336.4012087755254,None,1336.4012087755254,None,1336.4012087755254,None,1336.4012087755254,None,1336.4012087755254,None,1336.4012087755254,None,1336.4012087755254,None,None,1336.4012087755254,None,1339.4023792808293,None,1339.4023792808293,None,1339.4023792808293,None,1339.4023792808293,None,1339.4023792808293,None,1339.4023792808293,None,1339.4023792808293,None,1343.403926088533,None,1343.403926088533,None,1343.403926088533,None,1343.403926088533,None,1343.403926088533,None,1343.403926088533,None,1343.403926088533,None,1344.3876775676617,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Oct_09_1333,Mmi_3levels,3.1.5,59.98464465201621,
,,,2,0,9.7,,,,,,,,,0,1,1,1,0,5,5,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.37,0.37,2.34,-7.52,9.7,2.1799999999999997,1.0899999999999999,gamble,lose,2.1799999999999997,101.47916666666671,1346.405143951648,None,1346.405143951648,None,1346.405143951648,None,1346.405143951648,None,1346.405143951648,None,1346.405143951648,None,1346.405143951648,None,1,1346.405143951648,None,1347.5889379248256,None,1347.5889379248256,None,1347.5889379248256,None,1347.5889379248256,None,1347.5889379248256,None,1347.5889379248256,None,1347.5889379248256,None,1351.573755594145,None,1351.573755594145,None,1351.573755594145,None,1351.573755594145,None,1351.573755594145,None,1351.573755594145,None,1351.573755594145,None,1352.5741616551531,None,1.1506755204172805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Oct_09_1333,Mmi_3levels,3.1.5,59.98464465201621,
,,,2,0,13.3,,,,,,,,,0,1,1,1,0,6,6,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,False,0.37,0.37,2.71,-7.89,13.3,5.410000000000001,2.7050000000000005,gamble,lose,5.410000000000001,106.88916666666671,1354.5915963606094,None,1354.5915963606094,None,1354.5915963606094,None,1354.5915963606094,None,1354.5915963606094,None,1354.5915963606094,None,1354.5915963606094,None,1,1354.5915963606094,None,1355.7920708344318,None,1355.7920708344318,None,1355.7920708344318,None,1355.7920708344318,None,1355.7920708344318,None,1355.7920708344318,None,1355.7920708344318,None,1359.7769377814257,None,1359.7769377814257,None,1359.7769377814257,None,1359.7769377814257,None,1359.7769377814257,None,1359.7769377814257,None,1359.7769377814257,None,1369.2806326488499,None,1.1673531412379816,1360.777331683028,None,1361.7777185449959,None,0.39,7.502828027878422,1364.7788656913908,None,None,1364.7788656913908,None,,,,,,,,,,,,,,,,,,,,2019_Oct_09_1333,Mmi_3levels,3.1.5,59.98464465201621,
,,,2,0,7.5,,,,,,,,,0,1,1,1,0,7,7,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.39,0.39,3.1,-8.56,7.5,-1.0600000000000005,-0.5300000000000002,gamble,lose,-1.0600000000000005,105.82916666666671,1371.2981198318303,None,1371.2981198318303,None,1371.2981198318303,None,1371.2981198318303,None,1371.2981198318303,None,1371.2981198318303,None,1371.2981198318303,None,1,1371.2981198318303,None,1372.7986874852795,None,1372.7986874852795,None,1372.7986874852795,None,1372.7986874852795,None,1372.7986874852795,None,1372.7986874852795,None,1372.7986874852795,None,1376.783556992188,None,1376.783556992188,None,1376.783556992188,None,1376.783556992188,None,1376.783556992188,None,1376.783556992188,None,1376.783556992188,None,1377.7839416142087,None,1.4674412011518143,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2019_Oct_09_1333,Mmi_3levels,3.1.5,59.98464465201621,
,,,2,0,4.1,,,,,,,,,0,1,1,1,0,8,8,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,False,True,True,0.39,0.39,3.49,-8.95,4.1,-4.85,-0.375,certain,certain,-0.375,105.45416666666671,1379.8013961587567,None,1379.8013961587567,None,1379.8013961587567,None,1379.8013961587567,None,1379.8013961587567,None,1379.8013961587567,None,1379.8013961587567,None,3,1379.8013961587567,None,1381.4520172817283,None,1381.4520172817283,None,1381.4520172817283,None,1381.4520172817283,None,1381.4520172817283,None,1381.4520172817283,None,1381.4520172817283,None,1385.4535701691639,None,1385.4535701691639,None,1385.4535701691639,None,1385.4535701691639,None,1385.4535701691639,None,1385.4535701691639,None,1385.4535701691639,None,1394.957313994295,None,1.6175237892894074,1386.4372986094095,None,1387.4376909110579,None,0.39,7.519445171521511,1390.438877095643,None,None,1390.438877095643,None,,,,,,,,,,,,,,,,,,,,2019_Oct_09_1333,Mmi_3levels,3.1.5,59.98464465201621,
